lexeme_id	language	root_id	root_radicals_dotted	shin_sin_resolution	root_homonym_index	binyan	binyan_raw	lemma_vocalized	lemma_unvocalized	infinitive_vocalized	infinitive_unvocalized	citation_past_3ms_vocalized	citation_past_3ms_unvocalized	gloss_en	sense_id	modern_hebrew	attested	has_unimorph_paradigm	source_primary	source_ids	match_status	match_method	match_score	match_evidence	match_ambiguous	binyan_shape_heuristic	binyan_shape_rule	voc_unvoc_pairing_status	voc_unvoc_pairing_score	gizra_labels	wiktionary_registers	n_cells	past_expected_cells	past_observed_cells	past_completeness	past_complete	ud_attested	confidence_root	confidence_binyan	confidence_lexeme	quality_tier	quality_flags
LX-b35d7ff9d2	heb	RT-2b36a0528f	שׁ-פ-ה	SOURCE		PAAL	קל	שָׁפָה				שָׁפָה					True	False	hewiktionary	wikt:entry:p2033:r520993:o4843:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2033:r520993:o4843:t0"", ""matched_string"": ""שָׁפָה"", ""root"": ""שׁ-פ-ה"", ""root_bare"": ""שפה"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""שפה"", ""page_id"": 2033, ""rev_id"": 520993, ""extra"": {""heading"": ""שָׁפָה"", ""root_value_raw"": ""{{שרש3|שׁ|פ|ה}}""}}]"	False		missing_prs_or_pst					1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-219d252175	heb	RT-2b36a0528f	שׁ-פ-ה	SOURCE	א	PIEL	פיעל	שִׁפָּה	שיפה			שִׁפָּה	שיפה	compensate	שִׁפָּה {{משני|ב}}		True	False	hewiktionary	wikt:entry:p2033:r520993:o5464:t0|wikt:entry:p2033:r520993:o6314:t0	WIKTIONARY_ONLY	entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2033:r520993:o5464:t0"", ""matched_string"": ""שִׁפָּה"", ""root"": ""שׁ-פ-ה"", ""root_bare"": ""שפה"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""שפה"", ""page_id"": 2033, ""rev_id"": 520993, ""extra"": {""gloss_en"": ""compensate"", ""homonym"": ""א"", ""heading"": ""שִׁפָּה"", ""root_value_raw"": ""{{שרש3|שׁ|פ|ה|א|גזרה=נל\""י/ה}}"", ""ktiv_male"": ""שיפה""}}, {""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2033:r520993:o6314:t0"", ""matched_string"": ""שִׁפָּה"", ""root"": ""שׁ-פ-ה"", ""root_bare"": ""שפה"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""שפה"", ""page_id"": 2033, ""rev_id"": 520993, ""extra"": {""registers"": ""חז\""ל"", ""heading"": ""שִׁפָּה {{משני|ב}}"", ""root_value_raw"": ""{{שרש3|שׁ|פ|ה||גזרה=נל\""י/ה}}"", ""ktiv_male"": ""שיפה""}}]"	False		missing_prs_or_pst				"חז""ל"	1	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-90c5f70300	heb	RT-2b36a0528f	שׁ-פ-ה	SOURCE	א	PUAL	פועל	שֻׁפָּה	שופה			שֻׁפָּה	שופה	compensated	שֻׁפָּה {{משני|א}}|שֻׁפָּה {{משני|ב}}		True	False	hewiktionary	wikt:entry:p2033:r520993:o7018:t0|wikt:entry:p2033:r520993:o7370:t0	WIKTIONARY_ONLY	entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2033:r520993:o7018:t0"", ""matched_string"": ""שֻׁפָּה"", ""root"": ""שׁ-פ-ה"", ""root_bare"": ""שפה"", ""binyan"": ""PUAL"", ""binyan_raw"": ""פועל"", ""page_title"": ""שפה"", ""page_id"": 2033, ""rev_id"": 520993, ""extra"": {""gloss_en"": ""compensated"", ""homonym"": ""א"", ""heading"": ""שֻׁפָּה {{משני|א}}"", ""root_value_raw"": ""{{שרש3|שׁ|פ|ה|א|גזרה=נל\""י/ה}}"", ""ktiv_male"": ""שופה""}}, {""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2033:r520993:o7370:t0"", ""matched_string"": ""שֻׁפָּה"", ""root"": ""שׁ-פ-ה"", ""root_bare"": ""שפה"", ""binyan"": ""PUAL"", ""binyan_raw"": ""פועל"", ""page_title"": ""שפה"", ""page_id"": 2033, ""rev_id"": 520993, ""extra"": {""heading"": ""שֻׁפָּה {{משני|ב}}"", ""root_value_raw"": ""{{שרש3|שׁ|פ|ה|גזרה=נל\""י/ה}}"", ""ktiv_male"": ""שופה""}}]"	False		missing_prs_or_pst					1	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-fe10cc3800	heb	RT-3122da4329	ד-ג-מ	NA		PAAL	קל	דָּגַם	דגם	לִדְגֹּם		דָּגַם	דגם	sample			True	False	hewiktionary	wikt:conj:p17681:r145572:t0:קל עבר|wikt:entry:p2034:r488542:o999:t0	WIKTIONARY_ONLY	conj_table_past_exact|entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2034:r488542:o999:t0"", ""matched_string"": ""דָּגַם"", ""root"": ""ד-ג-מ"", ""root_bare"": ""דגמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""דגם"", ""page_id"": 2034, ""rev_id"": 488542, ""extra"": {""gloss_en"": ""sample"", ""registers"": ""ח"", ""heading"": ""דָּגַם"", ""root_value_raw"": ""{{שרש3|ד|ג|ם|גזרה=השלמים}}"", ""ktiv_male"": ""דגם""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p17681:r145572:t0:קל עבר"", ""matched_string"": ""דָּגַם"", ""root"": ""ד-ג-מ"", ""root_bare"": ""דגמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""דגם (שורש)"", ""page_id"": 17681, ""rev_id"": 145572, ""extra"": {""root_value_raw"": ""ד־ג־ם"", ""value_raw"": ""[[דגם#דָּגַם|דָּגַם]]""}}]"	False	PAAL	prs_no_prefix				ח	5	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	WIKTIONARY_ONLY_LEXEME
LX-415aa11f2f	heb	RT-9732108adc	ר-ג-ע	NA		PAAL	קל	רָגַע				רָגַע					True	False	hewiktionary	wikt:entry:p2054:r512832:o2939:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2054:r512832:o2939:t0"", ""matched_string"": ""רָגַע"", ""root"": ""ר-ג-ע"", ""root_bare"": ""רגע"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""רגע"", ""page_id"": 2054, ""rev_id"": 512832, ""extra"": {""heading"": ""רָגַע"", ""root_value_raw"": ""{{שרש3|ר|ג|ע}}""}}]"	False		missing_prs_or_pst					1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-37aeda48fc	heb	RT-f5a52d0492	צ-ל-ח-ת	NA		PIEL	פיעל	צִלְחֵת	צלחת			צִלְחֵת	צלחת	plate			True	False	hewiktionary	wikt:entry:p2083:r456279:o1372:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2083:r456279:o1372:t0"", ""matched_string"": ""צִלְחֵת"", ""root"": ""צ-ל-ח-ת"", ""root_bare"": ""צלחת"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""צלחת"", ""page_id"": 2083, ""rev_id"": 456279, ""extra"": {""gizra_labels"": ""QUADRILITERAL"", ""gizra_raw"": ""מרובעים"", ""gloss_en"": ""plate"", ""heading"": ""צִלְחֵת"", ""root_value_raw"": ""{{שרש4|צ|ל|ח|ת}}, מרובעים"", ""ktiv_male"": ""צלחת""}}]"	False		missing_prs_or_pst			QUADRILITERAL		1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-7913bd9d47	heb	RT-92ab58b978	י-ד-ע	NA		PIEL	פיעל	יִדַּע	יידע	לְיַדֵּעַ		יִדַּע	יידע	inform			True	False	hewiktionary	wikt:conj:p20093:r422476:t0:פיעל עבר|wikt:entry:p2161:r519578:o2778:t0	WIKTIONARY_ONLY	conj_table_past_exact|entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2161:r519578:o2778:t0"", ""matched_string"": ""יִדַּע"", ""root"": ""י-ד-ע"", ""root_bare"": ""ידע"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""ידע"", ""page_id"": 2161, ""rev_id"": 519578, ""extra"": {""gizra_labels"": ""PE_YOD_WAW"", ""gizra_raw"": ""גזרת נפ\""יו"", ""gloss_en"": ""inform"", ""heading"": ""יִדַּע (גם: יִדֵּעַ)"", ""root_value_raw"": ""{{שרש3|י|ד|ע}}, [[גזרת נפ\""יו]], [[ל\""ג]]"", ""ktiv_male"": ""יידע""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p20093:r422476:t0:פיעל עבר"", ""matched_string"": ""יִדַּע"", ""root"": ""י-ד-ע"", ""root_bare"": ""ידע"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""ידע (שורש)"", ""page_id"": 20093, ""rev_id"": 422476, ""extra"": {""root_value_raw"": ""י־ד־ע"", ""value_raw"": ""[[ידע#יִדַּע|יִדַּע]]""}}]"	False	PIEL	prs_me			PE_YOD_WAW		5	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	WIKTIONARY_ONLY_LEXEME
LX-f867433fcc	heb	RT-d66aa70e38	נ-ה-מ	NA		PAAL	קל	נָהַם	נהם	לִנְהֹם		נָהַם	נהם				True	False	hewiktionary	wikt:conj:p42985:r237273:t0:קל עבר|wikt:entry:p2178:r421278:o0:t0	WIKTIONARY_ONLY	conj_table_past_exact|entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2178:r421278:o0:t0"", ""matched_string"": ""נָהַם"", ""root"": ""נ-ה-מ"", ""root_bare"": ""נהמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""נהם"", ""page_id"": 2178, ""rev_id"": 421278, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""שלמים"", ""heading"": ""נָהַם"", ""root_value_raw"": ""{{שרש3|נ|ה|ם}}, שלמים"", ""ktiv_male"": ""נהם""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p42985:r237273:t0:קל עבר"", ""matched_string"": ""נָהַם"", ""root"": ""נ-ה-מ"", ""root_bare"": ""נהמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""נהם (שורש)"", ""page_id"": 42985, ""rev_id"": 237273, ""extra"": {""root_value_raw"": ""נ־ה־ם"", ""value_raw"": ""נָהַם""}}]"	False	PAAL	prs_no_prefix			SHLEMIM		5	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	WIKTIONARY_ONLY_LEXEME
LX-f78abcc548	heb	RT-4a8e999513	ה-מ-מ	NA		NIFAL	נפעל	נָהֹם	נהום			נָהֹם	נהום				True	False	hewiktionary	wikt:entry:p2178:r421278:o847:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2178:r421278:o847:t0"", ""matched_string"": ""נָהֹם"", ""root"": ""ה-מ-מ"", ""root_bare"": ""הממ"", ""binyan"": ""NIFAL"", ""binyan_raw"": ""נפעל"", ""page_title"": ""נהם"", ""page_id"": 2178, ""rev_id"": 421278, ""extra"": {""gizra_labels"": ""AYIN_AYIN"", ""gizra_raw"": ""גזרת ע\""ע"", ""heading"": ""נָהֹם"", ""root_value_raw"": ""{{שרש3|ה|מ|ם}}, [[גזרת ע\""ע]]"", ""ktiv_male"": ""נהום""}}]"	False		missing_prs_or_pst			AYIN_AYIN		1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-e3aff2f3a6	heb	RT-60f8b127b2	ח-מ-ר	NA		PAAL	פָּעַל (קל)	חָמַר	חמר	לַחֲמֹר		חָמַר	חמר				True	False	hewiktionary	wikt:conj:p8469:r269885:t0:קל עבר|wikt:entry:p2209:r518450:o6323:t0	WIKTIONARY_ONLY	conj_table_past_exact|entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2209:r518450:o6323:t0"", ""matched_string"": ""חָמַר"", ""root"": ""ח-מ-ר"", ""root_bare"": ""חמר"", ""binyan"": ""PAAL"", ""binyan_raw"": ""פָּעַל (קל)"", ""page_title"": ""חמר"", ""page_id"": 2209, ""rev_id"": 518450, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""שלמים"", ""registers"": ""המקרא"", ""heading"": ""חָמַר"", ""root_value_raw"": ""{{שרש3|ח|מ|ר}}, שלמים"", ""ktiv_male"": ""חמר""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p8469:r269885:t0:קל עבר"", ""matched_string"": ""חָמַר"", ""root"": ""ח-מ-ר"", ""root_bare"": ""חמר"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""חמר (שורש)"", ""page_id"": 8469, ""rev_id"": 269885, ""extra"": {""root_value_raw"": ""ח-מ-ר"", ""value_raw"": ""חָמַר""}}]"	False	PAAL	prs_no_prefix			SHLEMIM	המקרא	5	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	WIKTIONARY_ONLY_LEXEME
LX-1814a7d08c	heb	RT-60f8b127b2	ח-מ-ר	NA		PIEL	פיעל	חִמֵּר	חימר	לְחַמֵּר		חִמֵּר	חימר				True	False	hewiktionary	wikt:conj:p8469:r269885:t0:פיעל עבר|wikt:entry:p2209:r518450:o7249:t0	WIKTIONARY_ONLY	conj_table_past_exact|entry_headword_exact	0.96	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2209:r518450:o7249:t0"", ""matched_string"": ""חִמֵּר"", ""root"": ""ח-מ-ר"", ""root_bare"": ""חמר"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""חמר"", ""page_id"": 2209, ""rev_id"": 518450, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""שלמים"", ""registers"": ""חזל"", ""heading"": ""חִמֵּר"", ""root_value_raw"": ""{{שרש3|ח|מ|ר}}, שלמים"", ""ktiv_male"": ""חימר""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p8469:r269885:t0:פיעל עבר"", ""matched_string"": ""חִמֵּר"", ""root"": ""ח-מ-ר"", ""root_bare"": ""חמר"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""חמר (שורש)"", ""page_id"": 8469, ""rev_id"": 269885, ""extra"": {""root_value_raw"": ""ח-מ-ר"", ""value_raw"": ""חִמֵּר""}}]"	False	PIEL	prs_me			SHLEMIM	חזל	5	9	1	0.1111111111111111	False	False	0.96	0.96	0.768	SILVER	WIKTIONARY_ONLY_LEXEME
LX-678b583cea	heb	RT-f59a8833a5	ל-ח-מ	NA	א	PAAL	קל	לָחַם	לחם	לִלְחֹם		לָחַם	לחם	fight			True	False	hewiktionary	wikt:conj:p17775:r270010:t0:קל עבר|wikt:conj:p17777:r310896:t0:קל עבר|wikt:entry:p2216:r519395:o0:t0	WIKTIONARY_ONLY	conj_table_past_exact|entry_headword_exact	0.992	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2216:r519395:o0:t0"", ""matched_string"": ""לָחַם"", ""root"": ""ל-ח-מ"", ""root_bare"": ""לחמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""לחם"", ""page_id"": 2216, ""rev_id"": 519395, ""extra"": {""gloss_en"": ""fight"", ""homonym"": ""א"", ""heading"": ""לָחַם"", ""root_value_raw"": ""{{שרש3|ל|ח|ם|א|גזרה=השלמים}}"", ""ktiv_male"": ""לחם""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p17775:r270010:t0:קל עבר"", ""matched_string"": ""לָחַם"", ""root"": ""ל-ח-מ"", ""root_bare"": ""לחמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""לחם ג (שורש)"", ""page_id"": 17775, ""rev_id"": 270010, ""extra"": {""root_value_raw"": ""ל־ח־ם <small>ג</small>"", ""value_raw"": ""[[לחם#לָחַם ב|לָחַם]]""}}, {""method"": ""conj_table_past_exact"", ""kind"": ""conj_table"", ""weight"": 0.8, ""record_id"": ""wikt:conj:p17777:r310896:t0:קל עבר"", ""matched_string"": ""לָחַם"", ""root"": ""ל-ח-מ"", ""root_bare"": ""לחמ"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""לחם א (שורש)"", ""page_id"": 17777, ""rev_id"": 310896, ""extra"": {""root_value_raw"": ""ל־ח־ם <small>א</small>"", ""value_raw"": ""[[לחם#לָחַם א|לָחַם]]""}}]"	False	PAAL	prs_no_prefix					5	9	1	0.1111111111111111	False	True	0.992	0.992	0.7936	SILVER	WIKTIONARY_ONLY_LEXEME
LX-83020414c8	heb	RT-387171f41a	ע-מ-ר	NA	א	PIEL	פיעל	עִמֵּר	עימר			עִמֵּר	עימר				True	False	hewiktionary	wikt:entry:p2231:r522000:o2948:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2231:r522000:o2948:t0"", ""matched_string"": ""עִמֵּר"", ""root"": ""ע-מ-ר"", ""root_bare"": ""עמר"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""עמר"", ""page_id"": 2231, ""rev_id"": 522000, ""extra"": {""homonym"": ""א"", ""heading"": ""עִמֵּר"", ""root_value_raw"": ""{{שרש3|ע|מ|ר|א}}"", ""ktiv_male"": ""עימר""}}]"	False		missing_prs_or_pst					1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-6e4a1c6395	heb	RT-88e831c126	שׁ-ת-כ	SOURCE		PIEL	פיעל	שִׁתֵּךְ	שיתך			שִׁתֵּךְ	שיתך	to corrode			True	False	hewiktionary	wikt:entry:p2259:r386065:o0:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2259:r386065:o0:t0"", ""matched_string"": ""שִׁתֵּךְ"", ""root"": ""שׁ-ת-כ"", ""root_bare"": ""שתכ"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""שתך"", ""page_id"": 2259, ""rev_id"": 386065, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""שלמים"", ""gloss_en"": ""to corrode"", ""heading"": ""שִׁתֵּךְ"", ""root_value_raw"": ""{{שרש|שׁתך|שׁ־ת־ך}}, שלמים"", ""ktiv_male"": ""שיתך""}}]"	False		missing_prs_or_pst			SHLEMIM		1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-ee9b24baf6	heb	RT-5ba7167814	ג-ג-ל	NA		PIEL	פיעל	גִגֵּל	גיגל			גִגֵּל	גיגל	google			True	False	hewiktionary	wikt:entry:p2723:r147017:o0:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2723:r147017:o0:t0"", ""matched_string"": ""גִגֵּל"", ""root"": ""ג-ג-ל"", ""root_bare"": ""גגל"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""גגל"", ""page_id"": 2723, ""rev_id"": 147017, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""שלמים"", ""gloss_en"": ""google"", ""heading"": ""גִגֵּל"", ""root_value_raw"": ""{{שרש3|ג|ג|ל}}, שלמים"", ""ktiv_male"": ""גיגל""}}]"	False		missing_prs_or_pst			SHLEMIM		1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-67c0549e14	heb	RT-62ec4feb2b	ר-ג-ל	NA		PIEL	פיעל	רִגֵּל	ריגל			רִגֵּל	ריגל	spy			True	False	hewiktionary	wikt:entry:p2809:r518556:o5873:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p2809:r518556:o5873:t0"", ""matched_string"": ""רִגֵּל"", ""root"": ""ר-ג-ל"", ""root_bare"": ""רגל"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""רגל"", ""page_id"": 2809, ""rev_id"": 518556, ""extra"": {""gizra_labels"": ""SHLEMIM"", ""gizra_raw"": ""שלמים"", ""gloss_en"": ""spy"", ""heading"": ""רִגֵּל"", ""root_value_raw"": ""{{שרש|רגל|ר־ג־ל}}, שלמים"", ""ktiv_male"": ""ריגל""}}]"	False		missing_prs_or_pst			SHLEMIM		1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-1c524271ec	heb	RT-08c0654ac3	ב-י-ת	NA		PIEL	פיעל	בִּיֵּת	ביית			בִּיֵּת	ביית	domesticate			True	False	hewiktionary	wikt:entry:p3076:r520727:o8431:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p3076:r520727:o8431:t0"", ""matched_string"": ""בִּיֵּת"", ""root"": ""ב-י-ת"", ""root_bare"": ""בית"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""בית"", ""page_id"": 3076, ""rev_id"": 520727, ""extra"": {""gloss_en"": ""domesticate"", ""heading"": ""בִּיֵּת"", ""root_value_raw"": ""{{שרש3|ב|י|ת}}"", ""ktiv_male"": ""ביית""}}]"	False		missing_prs_or_pst					1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-d3bd300763	heb	RT-332240b8da	י-שׁ-ר	SOURCE		PAAL	קל	יָשַׁר	ישר			יָשַׁר	ישר				True	False	hewiktionary	wikt:entry:p3785:r516359:o4045:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p3785:r516359:o4045:t0"", ""matched_string"": ""יָשַׁר"", ""root"": ""י-שׁ-ר"", ""root_bare"": ""ישר"", ""binyan"": ""PAAL"", ""binyan_raw"": ""קל"", ""page_title"": ""ישר"", ""page_id"": 3785, ""rev_id"": 516359, ""extra"": {""registers"": ""המקרא"", ""heading"": ""יָשַׁר"", ""root_value_raw"": ""{{שרש3|י|שׁ|ר|גזרה=שלמים}}"", ""ktiv_male"": ""ישר""}}]"	False		missing_prs_or_pst				המקרא	1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
LX-390eb5e26c	heb	RT-baa13221fb	ח-י-ל	NA	א	PIEL	פיעל	חִיֵּל				חִיֵּל		draft; conscript			True	False	hewiktionary	wikt:entry:p3887:r522046:o4196:t0	WIKTIONARY_ONLY	entry_headword_exact	0.8	"[{""method"": ""entry_headword_exact"", ""kind"": ""entry"", ""weight"": 0.8, ""record_id"": ""wikt:entry:p3887:r522046:o4196:t0"", ""matched_string"": ""חִיֵּל"", ""root"": ""ח-י-ל"", ""root_bare"": ""חיל"", ""binyan"": ""PIEL"", ""binyan_raw"": ""פיעל"", ""page_title"": ""חיל"", ""page_id"": 3887, ""rev_id"": 522046, ""extra"": {""gloss_en"": ""draft; conscript"", ""registers"": ""חזל"", ""homonym"": ""א"", ""heading"": ""חִיֵּל"", ""root_value_raw"": ""{{שרש3|ח|י|ל|א}}""}}]"	False		missing_prs_or_pst				חזל	1	9	1	0.1111111111111111	False	False	0.8	0.8	0.64	SILVER	BINYAN_SHAPE_UNDETERMINED|SINGLE_EVIDENCE_KIND_BINYAN|SINGLE_EVIDENCE_KIND_ROOT|WIKTIONARY_ONLY_LEXEME
