lexeme_id	language	root_id	root_radicals_dotted	shin_sin_resolution	root_homonym_index	binyan	binyan_raw	lemma_vocalized	lemma_unvocalized	infinitive_vocalized	infinitive_unvocalized	citation_past_3ms_vocalized	citation_past_3ms_unvocalized	gloss_en	sense_id	modern_hebrew	attested	has_unimorph_paradigm	source_primary	source_ids	match_status	match_method	match_score	match_evidence	match_ambiguous	binyan_shape_heuristic	binyan_shape_rule	voc_unvoc_pairing_status	voc_unvoc_pairing_score	gizra_labels	wiktionary_registers	n_cells	past_expected_cells	past_observed_cells	past_completeness	past_complete	ud_attested	confidence_root	confidence_binyan	confidence_lexeme	quality_tier	quality_flags
SYN-LX-e3d68c8bc9	x-syn-heb	SYN-RT-c14dc34848	ז-שׁ-כ	SOURCE		PIEL	synthetic_template:PIEL	זִשֵּׁך	זשך			זִשֵּׁך	זשך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁכ:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-3ae79cce6e	x-syn-heb	SYN-RT-c14dc34848	ז-שׁ-כ	SOURCE		PUAL	synthetic_template:PUAL	זֻשַּׁך	זשך			זֻשַּׁך	זשך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁכ:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-cae882cc9e	x-syn-heb	SYN-RT-c14dc34848	ז-שׁ-כ	SOURCE		HIFIL	synthetic_template:HIFIL	הִזְשִׁיך	הזשיך			הִזְשִׁיך	הזשיך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁכ:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-9f185e1bf0	x-syn-heb	SYN-RT-c14dc34848	ז-שׁ-כ	SOURCE		HUFAL	synthetic_template:HUFAL	הֻזְשַׁך	הזשך			הֻזְשַׁך	הזשך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁכ:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-41a1d9f98e	x-syn-heb	SYN-RT-c14dc34848	ז-שׁ-כ	SOURCE		HITPAEL	synthetic_template:HITPAEL	הִתְזַשֵּׁך	התזשך			הִתְזַשֵּׁך	התזשך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁכ:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-12906efb86	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		PAAL	synthetic_template:PAAL	זָשַׁם	זשם			זָשַׁם	זשם			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-83dbf7a08e	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		NIFAL	synthetic_template:NIFAL	נִזְשַׁם	נזשם			נִזְשַׁם	נזשם			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-194c09e619	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		PIEL	synthetic_template:PIEL	זִשֵּׁם	זשם			זִשֵּׁם	זשם			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-4024c16e60	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		PUAL	synthetic_template:PUAL	זֻשַּׁם	זשם			זֻשַּׁם	זשם			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-7cf3994b8e	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		HIFIL	synthetic_template:HIFIL	הִזְשִׁים	הזשים			הִזְשִׁים	הזשים			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-69900e30db	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		HUFAL	synthetic_template:HUFAL	הֻזְשַׁם	הזשם			הֻזְשַׁם	הזשם			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-b0da71bfda	x-syn-heb	SYN-RT-ecd069c6b6	ז-שׁ-מ	SOURCE		HITPAEL	synthetic_template:HITPAEL	הִתְזַשֵּׁם	התזשם			הִתְזַשֵּׁם	התזשם			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁמ:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-f1e74fdb16	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		PAAL	synthetic_template:PAAL	זָשַׁס	זשס			זָשַׁס	זשס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-e4754bfd6b	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		NIFAL	synthetic_template:NIFAL	נִזְשַׁס	נזשס			נִזְשַׁס	נזשס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-7d258056c1	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		PIEL	synthetic_template:PIEL	זִשֵּׁס	זשס			זִשֵּׁס	זשס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-c49306e1f2	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		PUAL	synthetic_template:PUAL	זֻשַּׁס	זשס			זֻשַּׁס	זשס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-6f5bf57ba4	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		HIFIL	synthetic_template:HIFIL	הִזְשִׁיס	הזשיס			הִזְשִׁיס	הזשיס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-14d81448b8	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		HUFAL	synthetic_template:HUFAL	הֻזְשַׁס	הזשס			הֻזְשַׁס	הזשס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-db1d31cfd5	x-syn-heb	SYN-RT-3b1bd33e95	ז-שׁ-ס	SOURCE		HITPAEL	synthetic_template:HITPAEL	הִתְזַשֵּׁס	התזשס			הִתְזַשֵּׁס	התזשס			False	False	False	synthetic_v1	synthetic_v1:lexeme:זשׁס:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-73fd18ea13	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		PAAL	synthetic_template:PAAL	זָתַך	זתך			זָתַך	זתך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-877696e949	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		NIFAL	synthetic_template:NIFAL	נִזְתַך	נזתך			נִזְתַך	נזתך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-da20518bfb	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		PIEL	synthetic_template:PIEL	זִתֵּך	זתך			זִתֵּך	זתך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-4e49f7ddc4	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		PUAL	synthetic_template:PUAL	זֻתַּך	זתך			זֻתַּך	זתך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-215f11c5c4	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		HIFIL	synthetic_template:HIFIL	הִזְתִיך	הזתיך			הִזְתִיך	הזתיך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-79009cb5c8	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		HUFAL	synthetic_template:HUFAL	הֻזְתַך	הזתך			הֻזְתַך	הזתך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-71c782031a	x-syn-heb	SYN-RT-4730d8f37d	ז-ת-כ	NA		HITPAEL	synthetic_template:HITPAEL	הִתְזַתֵּך	התזתך			הִתְזַתֵּך	התזתך			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתכ:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-baea0f004c	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		PAAL	synthetic_template:PAAL	זָתַן	זתן			זָתַן	זתן			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-21c165a207	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		NIFAL	synthetic_template:NIFAL	נִזְתַן	נזתן			נִזְתַן	נזתן			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-11841765f9	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		PIEL	synthetic_template:PIEL	זִתֵּן	זתן			זִתֵּן	זתן			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-9d5a9b5d94	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		PUAL	synthetic_template:PUAL	זֻתַּן	זתן			זֻתַּן	זתן			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-874ffc7189	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		HIFIL	synthetic_template:HIFIL	הִזְתִין	הזתין			הִזְתִין	הזתין			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-fee03b2597	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		HUFAL	synthetic_template:HUFAL	הֻזְתַן	הזתן			הֻזְתַן	הזתן			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-9934b8ff01	x-syn-heb	SYN-RT-3b04cfc9ab	ז-ת-נ	NA		HITPAEL	synthetic_template:HITPAEL	הִתְזַתֵּן	התזתן			הִתְזַתֵּן	התזתן			False	False	False	synthetic_v1	synthetic_v1:lexeme:זתנ:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-e1fc216568	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		PAAL	synthetic_template:PAAL	טָבַד	טבד			טָבַד	טבד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-4c25cb0bdb	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		NIFAL	synthetic_template:NIFAL	נִטְבַד	נטבד			נִטְבַד	נטבד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-c4af8dedf6	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		PIEL	synthetic_template:PIEL	טִבֵּד	טבד			טִבֵּד	טבד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-3df8137815	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		PUAL	synthetic_template:PUAL	טֻבַּד	טבד			טֻבַּד	טבד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-e7714bd3d0	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		HIFIL	synthetic_template:HIFIL	הִטְבִיד	הטביד			הִטְבִיד	הטביד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-6f7c6abcf0	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		HUFAL	synthetic_template:HUFAL	הֻטְבַד	הטבד			הֻטְבַד	הטבד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-2963a991fc	x-syn-heb	SYN-RT-6370fdcd7d	ט-ב-ד	NA		HITPAEL	synthetic_template:HITPAEL	הִתְטַבֵּד	התטבד			הִתְטַבֵּד	התטבד			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבד:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-4b38bd3f8a	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		PAAL	synthetic_template:PAAL	טָבַם	טבם			טָבַם	טבם			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-0cc0c98888	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		NIFAL	synthetic_template:NIFAL	נִטְבַם	נטבם			נִטְבַם	נטבם			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-7734534560	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		PIEL	synthetic_template:PIEL	טִבֵּם	טבם			טִבֵּם	טבם			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-6e3586be9c	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		PUAL	synthetic_template:PUAL	טֻבַּם	טבם			טֻבַּם	טבם			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-748969f150	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		HIFIL	synthetic_template:HIFIL	הִטְבִים	הטבים			הִטְבִים	הטבים			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-0ad06b7608	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		HUFAL	synthetic_template:HUFAL	הֻטְבַם	הטבם			הֻטְבַם	הטבם			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-894aa2f5d5	x-syn-heb	SYN-RT-40f9be860c	ט-ב-מ	NA		HITPAEL	synthetic_template:HITPAEL	הִתְטַבֵּם	התטבם			הִתְטַבֵּם	התטבם			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבמ:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-6f7b3a73b8	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		PAAL	synthetic_template:PAAL	טָבַן	טבן			טָבַן	טבן			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-c474b067ad	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		NIFAL	synthetic_template:NIFAL	נִטְבַן	נטבן			נִטְבַן	נטבן			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-8d039cd73c	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		PIEL	synthetic_template:PIEL	טִבֵּן	טבן			טִבֵּן	טבן			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-f6d3329d40	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		PUAL	synthetic_template:PUAL	טֻבַּן	טבן			טֻבַּן	טבן			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-4a58e69559	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		HIFIL	synthetic_template:HIFIL	הִטְבִין	הטבין			הִטְבִין	הטבין			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-a8b8ae7bfc	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		HUFAL	synthetic_template:HUFAL	הֻטְבַן	הטבן			הֻטְבַן	הטבן			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-e92269eb26	x-syn-heb	SYN-RT-f911a6728f	ט-ב-נ	NA		HITPAEL	synthetic_template:HITPAEL	הִתְטַבֵּן	התטבן			הִתְטַבֵּן	התטבן			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבנ:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-08394c86ef	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		PAAL	synthetic_template:PAAL	טָבַס	טבס			טָבַס	טבס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-c3cf197322	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		NIFAL	synthetic_template:NIFAL	נִטְבַס	נטבס			נִטְבַס	נטבס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-b92aab7f02	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		PIEL	synthetic_template:PIEL	טִבֵּס	טבס			טִבֵּס	טבס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-2da1ed51b0	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		PUAL	synthetic_template:PUAL	טֻבַּס	טבס			טֻבַּס	טבס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-f4897f6a46	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		HIFIL	synthetic_template:HIFIL	הִטְבִיס	הטביס			הִטְבִיס	הטביס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-cd60411d43	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		HUFAL	synthetic_template:HUFAL	הֻטְבַס	הטבס			הֻטְבַס	הטבס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-bf525d3e54	x-syn-heb	SYN-RT-c466c66fd5	ט-ב-ס	NA		HITPAEL	synthetic_template:HITPAEL	הִתְטַבֵּס	התטבס			הִתְטַבֵּס	התטבס			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבס:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-1a711dabd2	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		PAAL	synthetic_template:PAAL	טָבַת	טבת			טָבַת	טבת			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-1f45a62254	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		NIFAL	synthetic_template:NIFAL	נִטְבַת	נטבת			נִטְבַת	נטבת			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-353c5a6ce8	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		PIEL	synthetic_template:PIEL	טִבֵּת	טבת			טִבֵּת	טבת			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-41f0375234	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		PUAL	synthetic_template:PUAL	טֻבַּת	טבת			טֻבַּת	טבת			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-eadba52216	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		HIFIL	synthetic_template:HIFIL	הִטְבִית	הטבית			הִטְבִית	הטבית			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:HIFIL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-bda0459987	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		HUFAL	synthetic_template:HUFAL	הֻטְבַת	הטבת			הֻטְבַת	הטבת			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:HUFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-399c98ed20	x-syn-heb	SYN-RT-a23c22a166	ט-ב-ת	NA		HITPAEL	synthetic_template:HITPAEL	הִתְטַבֵּת	התטבת			הִתְטַבֵּת	התטבת			False	False	False	synthetic_v1	synthetic_v1:lexeme:טבת:HITPAEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-d19dbf8ca2	x-syn-heb	SYN-RT-51c77f9479	ט-ג-ז	NA		PAAL	synthetic_template:PAAL	טָגַז	טגז			טָגַז	טגז			False	False	False	synthetic_v1	synthetic_v1:lexeme:טגז:PAAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-d73a0a6740	x-syn-heb	SYN-RT-51c77f9479	ט-ג-ז	NA		NIFAL	synthetic_template:NIFAL	נִטְגַז	נטגז			נִטְגַז	נטגז			False	False	False	synthetic_v1	synthetic_v1:lexeme:טגז:NIFAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-6bf5d87c59	x-syn-heb	SYN-RT-51c77f9479	ט-ג-ז	NA		PIEL	synthetic_template:PIEL	טִגֵּז	טגז			טִגֵּז	טגז			False	False	False	synthetic_v1	synthetic_v1:lexeme:טגז:PIEL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
SYN-LX-74d8b3d85c	x-syn-heb	SYN-RT-51c77f9479	ט-ג-ז	NA		PUAL	synthetic_template:PUAL	טֻגַּז	טגז			טֻגַּז	טגז			False	False	False	synthetic_v1	synthetic_v1:lexeme:טגז:PUAL	SYNTHETIC		1.0		False							9	9	9	1.0	True	False	1.0	1.0	1.0	GOLD	SYNTHETIC
