pair_id	partition
LX-b48c6ea1ba:PST.1SG>PST.2FSG	train
LX-b48c6ea1ba:PST.1SG>PST.2MSG	train
LX-b48c6ea1ba:PST.1SG>PST.3MSG	train
LX-b48c6ea1ba:PST.1SG>PST.3PL	train
LX-b48c6ea1ba:PST.2FPL>PST.1SG	train
LX-b48c6ea1ba:PST.2FPL>PST.2FSG	train
LX-b48c6ea1ba:PST.2FPL>PST.2MSG	train
LX-b48c6ea1ba:PST.2FPL>PST.3MSG	train
LX-b48c6ea1ba:PST.2FPL>PST.3PL	train
LX-b48c6ea1ba:PST.2FSG>PST.1SG	train
LX-b48c6ea1ba:PST.2FSG>PST.2FPL	train
LX-b48c6ea1ba:PST.2FSG>PST.2MSG	train
LX-b48c6ea1ba:PST.2FSG>PST.3MSG	train
LX-b48c6ea1ba:PST.2FSG>PST.3PL	train
LX-b48c6ea1ba:PST.2MSG>PST.1SG	train
LX-b48c6ea1ba:PST.2MSG>PST.2FPL	train
LX-b48c6ea1ba:PST.2MSG>PST.2FSG	train
LX-b48c6ea1ba:PST.2MSG>PST.3MSG	train
LX-b48c6ea1ba:PST.2MSG>PST.3PL	train
LX-b48c6ea1ba:PST.3MSG>PST.1SG	train
LX-b48c6ea1ba:PST.3MSG>PST.2FPL	train
LX-b48c6ea1ba:PST.3MSG>PST.2FSG	train
LX-b48c6ea1ba:PST.3MSG>PST.2MSG	train
LX-b48c6ea1ba:PST.3MSG>PST.3PL	train
LX-b48c6ea1ba:PST.3PL>PST.1SG	train
LX-b48c6ea1ba:PST.3PL>PST.2FPL	train
LX-b48c6ea1ba:PST.3PL>PST.2FSG	train
LX-b48c6ea1ba:PST.3PL>PST.2MSG	train
LX-b48c6ea1ba:PST.3PL>PST.3MSG	train
LX-b49f377bc6:PST.2FPL>PST.2FSG	train
LX-b49f377bc6:PST.2FPL>PST.2MSG	train
LX-b49f377bc6:PST.2FPL>PST.3FSG	train
LX-b49f377bc6:PST.2FPL>PST.3MSG	train
LX-b49f377bc6:PST.2FPL>PST.3PL	train
LX-b49f377bc6:PST.2FSG>PST.2FPL	train
LX-b49f377bc6:PST.2FSG>PST.2MSG	train
LX-b49f377bc6:PST.2FSG>PST.3FSG	train
LX-b49f377bc6:PST.2FSG>PST.3MSG	train
LX-b49f377bc6:PST.2FSG>PST.3PL	train
LX-b49f377bc6:PST.2MSG>PST.2FPL	train
LX-b49f377bc6:PST.2MSG>PST.2FSG	train
LX-b49f377bc6:PST.2MSG>PST.3FSG	train
LX-b49f377bc6:PST.2MSG>PST.3MSG	train
LX-b49f377bc6:PST.2MSG>PST.3PL	train
LX-b49f377bc6:PST.3FSG>PST.2FPL	train
LX-b49f377bc6:PST.3FSG>PST.2FSG	train
LX-b49f377bc6:PST.3FSG>PST.2MSG	train
LX-b49f377bc6:PST.3FSG>PST.3MSG	train
LX-b49f377bc6:PST.3FSG>PST.3PL	train
LX-b49f377bc6:PST.3MSG>PST.2FPL	train
LX-b49f377bc6:PST.3MSG>PST.2FSG	train
LX-b49f377bc6:PST.3MSG>PST.2MSG	train
LX-b49f377bc6:PST.3MSG>PST.3FSG	train
LX-b49f377bc6:PST.3MSG>PST.3PL	train
LX-b49f377bc6:PST.3PL>PST.2FPL	train
LX-b49f377bc6:PST.3PL>PST.2FSG	train
LX-b49f377bc6:PST.3PL>PST.2MSG	train
LX-b49f377bc6:PST.3PL>PST.3FSG	train
LX-b49f377bc6:PST.3PL>PST.3MSG	train
LX-b4edc12a9a:PST.1SG>PST.2FPL	train
LX-b4edc12a9a:PST.1SG>PST.2MPL	train
LX-b4edc12a9a:PST.1SG>PST.2MSG	train
LX-b4edc12a9a:PST.1SG>PST.3FSG	train
LX-b4edc12a9a:PST.1SG>PST.3MSG	train
LX-b4edc12a9a:PST.2FPL>PST.1SG	train
LX-b4edc12a9a:PST.2FPL>PST.2MPL	train
LX-b4edc12a9a:PST.2FPL>PST.2MSG	train
LX-b4edc12a9a:PST.2FPL>PST.3FSG	train
LX-b4edc12a9a:PST.2FPL>PST.3MSG	train
LX-b4edc12a9a:PST.2MPL>PST.1SG	train
LX-b4edc12a9a:PST.2MPL>PST.2FPL	train
LX-b4edc12a9a:PST.2MPL>PST.2MSG	train
LX-b4edc12a9a:PST.2MPL>PST.3FSG	train
LX-b4edc12a9a:PST.2MPL>PST.3MSG	train
LX-b4edc12a9a:PST.2MSG>PST.1SG	train
LX-b4edc12a9a:PST.2MSG>PST.2FPL	train
LX-b4edc12a9a:PST.2MSG>PST.2MPL	train
LX-b4edc12a9a:PST.2MSG>PST.3FSG	train
LX-b4edc12a9a:PST.2MSG>PST.3MSG	train
LX-b4edc12a9a:PST.3FSG>PST.1SG	train
LX-b4edc12a9a:PST.3FSG>PST.2FPL	train
LX-b4edc12a9a:PST.3FSG>PST.2MPL	train
LX-b4edc12a9a:PST.3FSG>PST.2MSG	train
LX-b4edc12a9a:PST.3FSG>PST.3MSG	train
LX-b4edc12a9a:PST.3MSG>PST.1SG	train
LX-b4edc12a9a:PST.3MSG>PST.2FPL	train
LX-b4edc12a9a:PST.3MSG>PST.2MPL	train
LX-b4edc12a9a:PST.3MSG>PST.2MSG	train
LX-b4edc12a9a:PST.3MSG>PST.3FSG	train
LX-b50751ff7e:PST.1PL>PST.1SG	train
LX-b50751ff7e:PST.1PL>PST.2FPL	train
LX-b50751ff7e:PST.1PL>PST.2FSG	train
LX-b50751ff7e:PST.1PL>PST.2MSG	train
LX-b50751ff7e:PST.1PL>PST.3MSG	train
LX-b50751ff7e:PST.1SG>PST.1PL	train
LX-b50751ff7e:PST.1SG>PST.2FPL	train
LX-b50751ff7e:PST.1SG>PST.2FSG	train
LX-b50751ff7e:PST.1SG>PST.2MSG	train
LX-b50751ff7e:PST.1SG>PST.3MSG	train
LX-b50751ff7e:PST.2FPL>PST.1PL	train
LX-b50751ff7e:PST.2FPL>PST.1SG	train
LX-b50751ff7e:PST.2FPL>PST.2FSG	train
LX-b50751ff7e:PST.2FPL>PST.2MSG	train
LX-b50751ff7e:PST.2FPL>PST.3MSG	train
LX-b50751ff7e:PST.2FSG>PST.1PL	train
LX-b50751ff7e:PST.2FSG>PST.1SG	train
LX-b50751ff7e:PST.2FSG>PST.2FPL	train
LX-b50751ff7e:PST.2FSG>PST.2MSG	train
LX-b50751ff7e:PST.2FSG>PST.3MSG	train
LX-b50751ff7e:PST.2MSG>PST.1PL	train
LX-b50751ff7e:PST.2MSG>PST.1SG	train
LX-b50751ff7e:PST.2MSG>PST.2FPL	train
LX-b50751ff7e:PST.2MSG>PST.2FSG	train
LX-b50751ff7e:PST.2MSG>PST.3MSG	train
LX-b50751ff7e:PST.3MSG>PST.1PL	train
LX-b50751ff7e:PST.3MSG>PST.1SG	train
LX-b50751ff7e:PST.3MSG>PST.2FPL	train
LX-b50751ff7e:PST.3MSG>PST.2FSG	train
LX-b50751ff7e:PST.3MSG>PST.2MSG	train
LX-b513d389f8:PST.1PL>PST.1SG	train
LX-b513d389f8:PST.1PL>PST.2FPL	train
LX-b513d389f8:PST.1PL>PST.3FSG	train
LX-b513d389f8:PST.1PL>PST.3MSG	train
LX-b513d389f8:PST.1PL>PST.3PL	train
LX-b513d389f8:PST.1SG>PST.1PL	train
LX-b513d389f8:PST.1SG>PST.2FPL	train
LX-b513d389f8:PST.1SG>PST.3FSG	train
LX-b513d389f8:PST.1SG>PST.3MSG	train
LX-b513d389f8:PST.1SG>PST.3PL	train
LX-b513d389f8:PST.2FPL>PST.1PL	train
LX-b513d389f8:PST.2FPL>PST.1SG	train
LX-b513d389f8:PST.2FPL>PST.3FSG	train
LX-b513d389f8:PST.2FPL>PST.3MSG	train
LX-b513d389f8:PST.2FPL>PST.3PL	train
LX-b513d389f8:PST.3FSG>PST.1PL	train
LX-b513d389f8:PST.3FSG>PST.1SG	train
LX-b513d389f8:PST.3FSG>PST.2FPL	train
LX-b513d389f8:PST.3FSG>PST.3MSG	train
LX-b513d389f8:PST.3FSG>PST.3PL	train
LX-b513d389f8:PST.3MSG>PST.1PL	train
LX-b513d389f8:PST.3MSG>PST.1SG	train
LX-b513d389f8:PST.3MSG>PST.2FPL	train
LX-b513d389f8:PST.3MSG>PST.3FSG	train
LX-b513d389f8:PST.3MSG>PST.3PL	train
LX-b513d389f8:PST.3PL>PST.1PL	train
LX-b513d389f8:PST.3PL>PST.1SG	train
LX-b513d389f8:PST.3PL>PST.2FPL	train
LX-b513d389f8:PST.3PL>PST.3FSG	train
LX-b513d389f8:PST.3PL>PST.3MSG	train
LX-b625926ad5:PST.1SG>PST.2FPL	train
LX-b625926ad5:PST.1SG>PST.2FSG	train
LX-b625926ad5:PST.1SG>PST.2MSG	train
LX-b625926ad5:PST.1SG>PST.3MSG	train
LX-b625926ad5:PST.1SG>PST.3PL	train
LX-b625926ad5:PST.2FPL>PST.1SG	train
LX-b625926ad5:PST.2FPL>PST.2FSG	train
LX-b625926ad5:PST.2FPL>PST.2MSG	train
LX-b625926ad5:PST.2FPL>PST.3MSG	train
LX-b625926ad5:PST.2FPL>PST.3PL	train
LX-b625926ad5:PST.2FSG>PST.1SG	train
LX-b625926ad5:PST.2FSG>PST.2FPL	train
LX-b625926ad5:PST.2FSG>PST.2MSG	train
LX-b625926ad5:PST.2FSG>PST.3MSG	train
LX-b625926ad5:PST.2FSG>PST.3PL	train
LX-b625926ad5:PST.2MSG>PST.1SG	train
LX-b625926ad5:PST.2MSG>PST.2FPL	train
LX-b625926ad5:PST.2MSG>PST.2FSG	train
LX-b625926ad5:PST.2MSG>PST.3MSG	train
LX-b625926ad5:PST.2MSG>PST.3PL	train
LX-b625926ad5:PST.3MSG>PST.1SG	train
LX-b625926ad5:PST.3MSG>PST.2FPL	train
LX-b625926ad5:PST.3MSG>PST.2FSG	train
LX-b625926ad5:PST.3MSG>PST.2MSG	train
LX-b625926ad5:PST.3MSG>PST.3PL	train
LX-b625926ad5:PST.3PL>PST.1SG	train
LX-b625926ad5:PST.3PL>PST.2FPL	train
LX-b625926ad5:PST.3PL>PST.2FSG	train
LX-b625926ad5:PST.3PL>PST.2MSG	train
LX-b625926ad5:PST.3PL>PST.3MSG	train
LX-b71b9f8aa9:PST.1SG>PST.2FPL	train
LX-b71b9f8aa9:PST.1SG>PST.2FSG	train
LX-b71b9f8aa9:PST.1SG>PST.3FSG	train
LX-b71b9f8aa9:PST.1SG>PST.3MSG	train
LX-b71b9f8aa9:PST.1SG>PST.3PL	train
LX-b71b9f8aa9:PST.2FPL>PST.1SG	train
LX-b71b9f8aa9:PST.2FPL>PST.2FSG	train
LX-b71b9f8aa9:PST.2FPL>PST.3FSG	train
LX-b71b9f8aa9:PST.2FPL>PST.3MSG	train
LX-b71b9f8aa9:PST.2FPL>PST.3PL	train
LX-b71b9f8aa9:PST.2FSG>PST.1SG	train
LX-b71b9f8aa9:PST.2FSG>PST.2FPL	train
LX-b71b9f8aa9:PST.2FSG>PST.3FSG	train
LX-b71b9f8aa9:PST.2FSG>PST.3MSG	train
LX-b71b9f8aa9:PST.2FSG>PST.3PL	train
LX-b71b9f8aa9:PST.3FSG>PST.1SG	train
LX-b71b9f8aa9:PST.3FSG>PST.2FPL	train
LX-b71b9f8aa9:PST.3FSG>PST.2FSG	train
LX-b71b9f8aa9:PST.3FSG>PST.3MSG	train
LX-b71b9f8aa9:PST.3FSG>PST.3PL	train
LX-b71b9f8aa9:PST.3MSG>PST.1SG	train
LX-b71b9f8aa9:PST.3MSG>PST.2FPL	train
LX-b71b9f8aa9:PST.3MSG>PST.2FSG	train
LX-b71b9f8aa9:PST.3MSG>PST.3FSG	train
LX-b71b9f8aa9:PST.3MSG>PST.3PL	train
LX-b71b9f8aa9:PST.3PL>PST.1SG	train
LX-b71b9f8aa9:PST.3PL>PST.2FPL	train
LX-b71b9f8aa9:PST.3PL>PST.2FSG	train
LX-b71b9f8aa9:PST.3PL>PST.3FSG	train
LX-b71b9f8aa9:PST.3PL>PST.3MSG	train
LX-b71dee7c98:PST.1PL>PST.1SG	train
LX-b71dee7c98:PST.1PL>PST.2MPL	train
LX-b71dee7c98:PST.1PL>PST.2MSG	train
LX-b71dee7c98:PST.1PL>PST.3FSG	train
LX-b71dee7c98:PST.1PL>PST.3MSG	train
LX-b71dee7c98:PST.1SG>PST.1PL	train
LX-b71dee7c98:PST.1SG>PST.2MPL	train
LX-b71dee7c98:PST.1SG>PST.2MSG	train
LX-b71dee7c98:PST.1SG>PST.3FSG	train
LX-b71dee7c98:PST.1SG>PST.3MSG	train
LX-b71dee7c98:PST.2MPL>PST.1PL	train
LX-b71dee7c98:PST.2MPL>PST.1SG	train
LX-b71dee7c98:PST.2MPL>PST.2MSG	train
LX-b71dee7c98:PST.2MPL>PST.3FSG	train
LX-b71dee7c98:PST.2MPL>PST.3MSG	train
LX-b71dee7c98:PST.2MSG>PST.1PL	train
LX-b71dee7c98:PST.2MSG>PST.1SG	train
LX-b71dee7c98:PST.2MSG>PST.2MPL	train
LX-b71dee7c98:PST.2MSG>PST.3FSG	train
LX-b71dee7c98:PST.2MSG>PST.3MSG	train
LX-b71dee7c98:PST.3FSG>PST.1PL	train
LX-b71dee7c98:PST.3FSG>PST.1SG	train
LX-b71dee7c98:PST.3FSG>PST.2MPL	train
LX-b71dee7c98:PST.3FSG>PST.2MSG	train
LX-b71dee7c98:PST.3FSG>PST.3MSG	train
LX-b71dee7c98:PST.3MSG>PST.1PL	train
LX-b71dee7c98:PST.3MSG>PST.1SG	train
LX-b71dee7c98:PST.3MSG>PST.2MPL	train
LX-b71dee7c98:PST.3MSG>PST.2MSG	train
LX-b71dee7c98:PST.3MSG>PST.3FSG	train
LX-b776af48c7:PST.1PL>PST.1SG	train
LX-b776af48c7:PST.1PL>PST.2MSG	train
LX-b776af48c7:PST.1PL>PST.3FSG	train
LX-b776af48c7:PST.1PL>PST.3MSG	train
LX-b776af48c7:PST.1PL>PST.3PL	train
LX-b776af48c7:PST.1SG>PST.1PL	train
LX-b776af48c7:PST.1SG>PST.2MSG	train
LX-b776af48c7:PST.1SG>PST.3FSG	train
LX-b776af48c7:PST.1SG>PST.3MSG	train
LX-b776af48c7:PST.1SG>PST.3PL	train
LX-b776af48c7:PST.2MSG>PST.1PL	train
LX-b776af48c7:PST.2MSG>PST.1SG	train
LX-b776af48c7:PST.2MSG>PST.3FSG	train
LX-b776af48c7:PST.2MSG>PST.3MSG	train
LX-b776af48c7:PST.2MSG>PST.3PL	train
LX-b776af48c7:PST.3FSG>PST.1PL	train
LX-b776af48c7:PST.3FSG>PST.1SG	train
LX-b776af48c7:PST.3FSG>PST.2MSG	train
LX-b776af48c7:PST.3FSG>PST.3MSG	train
LX-b776af48c7:PST.3FSG>PST.3PL	train
LX-b776af48c7:PST.3MSG>PST.1PL	train
LX-b776af48c7:PST.3MSG>PST.1SG	train
LX-b776af48c7:PST.3MSG>PST.2MSG	train
LX-b776af48c7:PST.3MSG>PST.3FSG	train
LX-b776af48c7:PST.3MSG>PST.3PL	train
LX-b776af48c7:PST.3PL>PST.1PL	train
LX-b776af48c7:PST.3PL>PST.1SG	train
LX-b776af48c7:PST.3PL>PST.2MSG	train
LX-b776af48c7:PST.3PL>PST.3FSG	train
LX-b776af48c7:PST.3PL>PST.3MSG	train
LX-b7acb7ab10:PST.1PL>PST.2FSG	train
LX-b7acb7ab10:PST.1PL>PST.2MPL	train
LX-b7acb7ab10:PST.1PL>PST.3FSG	train
LX-b7acb7ab10:PST.1PL>PST.3MSG	train
LX-b7acb7ab10:PST.1PL>PST.3PL	train
LX-b7acb7ab10:PST.2FSG>PST.1PL	train
LX-b7acb7ab10:PST.2FSG>PST.2MPL	train
LX-b7acb7ab10:PST.2FSG>PST.3FSG	train
LX-b7acb7ab10:PST.2FSG>PST.3MSG	train
LX-b7acb7ab10:PST.2FSG>PST.3PL	train
LX-b7acb7ab10:PST.2MPL>PST.1PL	train
LX-b7acb7ab10:PST.2MPL>PST.2FSG	train
LX-b7acb7ab10:PST.2MPL>PST.3FSG	train
LX-b7acb7ab10:PST.2MPL>PST.3MSG	train
LX-b7acb7ab10:PST.2MPL>PST.3PL	train
LX-b7acb7ab10:PST.3FSG>PST.1PL	train
LX-b7acb7ab10:PST.3FSG>PST.2FSG	train
LX-b7acb7ab10:PST.3FSG>PST.2MPL	train
LX-b7acb7ab10:PST.3FSG>PST.3MSG	train
LX-b7acb7ab10:PST.3FSG>PST.3PL	train
LX-b7acb7ab10:PST.3MSG>PST.1PL	train
LX-b7acb7ab10:PST.3MSG>PST.2FSG	train
LX-b7acb7ab10:PST.3MSG>PST.2MPL	train
LX-b7acb7ab10:PST.3MSG>PST.3FSG	train
LX-b7acb7ab10:PST.3MSG>PST.3PL	train
LX-b7acb7ab10:PST.3PL>PST.1PL	train
LX-b7acb7ab10:PST.3PL>PST.2FSG	train
LX-b7acb7ab10:PST.3PL>PST.2MPL	train
LX-b7acb7ab10:PST.3PL>PST.3FSG	train
LX-b7acb7ab10:PST.3PL>PST.3MSG	train
LX-b84daf0549:PST.1SG>PST.2FPL	train
LX-b84daf0549:PST.1SG>PST.2FSG	train
LX-b84daf0549:PST.1SG>PST.3FSG	train
LX-b84daf0549:PST.1SG>PST.3MSG	train
LX-b84daf0549:PST.1SG>PST.3PL	train
LX-b84daf0549:PST.2FPL>PST.1SG	train
LX-b84daf0549:PST.2FPL>PST.2FSG	train
LX-b84daf0549:PST.2FPL>PST.3FSG	train
LX-b84daf0549:PST.2FPL>PST.3MSG	train
LX-b84daf0549:PST.2FPL>PST.3PL	train
LX-b84daf0549:PST.2FSG>PST.1SG	train
LX-b84daf0549:PST.2FSG>PST.2FPL	train
LX-b84daf0549:PST.2FSG>PST.3FSG	train
LX-b84daf0549:PST.2FSG>PST.3MSG	train
LX-b84daf0549:PST.2FSG>PST.3PL	train
LX-b84daf0549:PST.3FSG>PST.1SG	train
LX-b84daf0549:PST.3FSG>PST.2FPL	train
LX-b84daf0549:PST.3FSG>PST.2FSG	train
LX-b84daf0549:PST.3FSG>PST.3MSG	train
LX-b84daf0549:PST.3FSG>PST.3PL	train
LX-b84daf0549:PST.3MSG>PST.1SG	train
LX-b84daf0549:PST.3MSG>PST.2FPL	train
LX-b84daf0549:PST.3MSG>PST.2FSG	train
LX-b84daf0549:PST.3MSG>PST.3FSG	train
LX-b84daf0549:PST.3MSG>PST.3PL	train
LX-b84daf0549:PST.3PL>PST.1SG	train
LX-b84daf0549:PST.3PL>PST.2FPL	train
LX-b84daf0549:PST.3PL>PST.2FSG	train
LX-b84daf0549:PST.3PL>PST.3FSG	train
LX-b84daf0549:PST.3PL>PST.3MSG	train
LX-b8957b0c59:PST.2FPL>PST.2FSG	train
LX-b8957b0c59:PST.2FPL>PST.2MPL	train
LX-b8957b0c59:PST.2FPL>PST.2MSG	train
LX-b8957b0c59:PST.2FPL>PST.3FSG	train
LX-b8957b0c59:PST.2FPL>PST.3MSG	train
LX-b8957b0c59:PST.2FSG>PST.2FPL	train
LX-b8957b0c59:PST.2FSG>PST.2MPL	train
LX-b8957b0c59:PST.2FSG>PST.2MSG	train
LX-b8957b0c59:PST.2FSG>PST.3FSG	train
LX-b8957b0c59:PST.2FSG>PST.3MSG	train
LX-b8957b0c59:PST.2MPL>PST.2FPL	train
LX-b8957b0c59:PST.2MPL>PST.2FSG	train
LX-b8957b0c59:PST.2MPL>PST.2MSG	train
LX-b8957b0c59:PST.2MPL>PST.3FSG	train
LX-b8957b0c59:PST.2MPL>PST.3MSG	train
LX-b8957b0c59:PST.2MSG>PST.2FPL	train
LX-b8957b0c59:PST.2MSG>PST.2FSG	train
LX-b8957b0c59:PST.2MSG>PST.2MPL	train
LX-b8957b0c59:PST.2MSG>PST.3FSG	train
LX-b8957b0c59:PST.2MSG>PST.3MSG	train
LX-b8957b0c59:PST.3FSG>PST.2FPL	train
LX-b8957b0c59:PST.3FSG>PST.2FSG	train
LX-b8957b0c59:PST.3FSG>PST.2MPL	train
LX-b8957b0c59:PST.3FSG>PST.2MSG	train
LX-b8957b0c59:PST.3FSG>PST.3MSG	train
LX-b8957b0c59:PST.3MSG>PST.2FPL	train
LX-b8957b0c59:PST.3MSG>PST.2FSG	train
LX-b8957b0c59:PST.3MSG>PST.2MPL	train
LX-b8957b0c59:PST.3MSG>PST.2MSG	train
LX-b8957b0c59:PST.3MSG>PST.3FSG	train
LX-b8ce4669c5:PST.1PL>PST.2MPL	train
LX-b8ce4669c5:PST.1PL>PST.2MSG	train
LX-b8ce4669c5:PST.1PL>PST.3FSG	train
LX-b8ce4669c5:PST.1PL>PST.3MSG	train
LX-b8ce4669c5:PST.1PL>PST.3PL	train
LX-b8ce4669c5:PST.2MPL>PST.1PL	train
LX-b8ce4669c5:PST.2MPL>PST.2MSG	train
LX-b8ce4669c5:PST.2MPL>PST.3FSG	train
LX-b8ce4669c5:PST.2MPL>PST.3MSG	train
LX-b8ce4669c5:PST.2MPL>PST.3PL	train
LX-b8ce4669c5:PST.2MSG>PST.1PL	train
LX-b8ce4669c5:PST.2MSG>PST.2MPL	train
LX-b8ce4669c5:PST.2MSG>PST.3FSG	train
LX-b8ce4669c5:PST.2MSG>PST.3MSG	train
LX-b8ce4669c5:PST.2MSG>PST.3PL	train
LX-b8ce4669c5:PST.3FSG>PST.1PL	train
LX-b8ce4669c5:PST.3FSG>PST.2MPL	train
LX-b8ce4669c5:PST.3FSG>PST.2MSG	train
LX-b8ce4669c5:PST.3FSG>PST.3MSG	train
LX-b8ce4669c5:PST.3FSG>PST.3PL	train
LX-b8ce4669c5:PST.3MSG>PST.1PL	train
LX-b8ce4669c5:PST.3MSG>PST.2MPL	train
LX-b8ce4669c5:PST.3MSG>PST.2MSG	train
LX-b8ce4669c5:PST.3MSG>PST.3FSG	train
LX-b8ce4669c5:PST.3MSG>PST.3PL	train
LX-b8ce4669c5:PST.3PL>PST.1PL	train
LX-b8ce4669c5:PST.3PL>PST.2MPL	train
LX-b8ce4669c5:PST.3PL>PST.2MSG	train
LX-b8ce4669c5:PST.3PL>PST.3FSG	train
LX-b8ce4669c5:PST.3PL>PST.3MSG	train
LX-b97bf4b70c:PST.1PL>PST.1SG	train
LX-b97bf4b70c:PST.1PL>PST.2FPL	train
LX-b97bf4b70c:PST.1PL>PST.2FSG	train
LX-b97bf4b70c:PST.1PL>PST.2MSG	train
LX-b97bf4b70c:PST.1PL>PST.3MSG	train
LX-b97bf4b70c:PST.1SG>PST.1PL	train
LX-b97bf4b70c:PST.1SG>PST.2FPL	train
LX-b97bf4b70c:PST.1SG>PST.2FSG	train
LX-b97bf4b70c:PST.1SG>PST.2MSG	train
LX-b97bf4b70c:PST.1SG>PST.3MSG	train
LX-b97bf4b70c:PST.2FPL>PST.1PL	train
LX-b97bf4b70c:PST.2FPL>PST.1SG	train
LX-b97bf4b70c:PST.2FPL>PST.2FSG	train
LX-b97bf4b70c:PST.2FPL>PST.2MSG	train
LX-b97bf4b70c:PST.2FPL>PST.3MSG	train
LX-b97bf4b70c:PST.2FSG>PST.1PL	train
LX-b97bf4b70c:PST.2FSG>PST.1SG	train
LX-b97bf4b70c:PST.2FSG>PST.2FPL	train
LX-b97bf4b70c:PST.2FSG>PST.2MSG	train
LX-b97bf4b70c:PST.2FSG>PST.3MSG	train
LX-b97bf4b70c:PST.2MSG>PST.1PL	train
LX-b97bf4b70c:PST.2MSG>PST.1SG	train
LX-b97bf4b70c:PST.2MSG>PST.2FPL	train
LX-b97bf4b70c:PST.2MSG>PST.2FSG	train
LX-b97bf4b70c:PST.2MSG>PST.3MSG	train
LX-b97bf4b70c:PST.3MSG>PST.1PL	train
LX-b97bf4b70c:PST.3MSG>PST.1SG	train
LX-b97bf4b70c:PST.3MSG>PST.2FPL	train
LX-b97bf4b70c:PST.3MSG>PST.2FSG	train
LX-b97bf4b70c:PST.3MSG>PST.2MSG	train
LX-b99bcc9306:PST.1PL>PST.1SG	train
LX-b99bcc9306:PST.1PL>PST.2MPL	train
LX-b99bcc9306:PST.1PL>PST.3FSG	train
LX-b99bcc9306:PST.1PL>PST.3MSG	train
LX-b99bcc9306:PST.1PL>PST.3PL	train
LX-b99bcc9306:PST.1SG>PST.1PL	train
LX-b99bcc9306:PST.1SG>PST.2MPL	train
LX-b99bcc9306:PST.1SG>PST.3FSG	train
LX-b99bcc9306:PST.1SG>PST.3MSG	train
LX-b99bcc9306:PST.1SG>PST.3PL	train
LX-b99bcc9306:PST.2MPL>PST.1PL	train
LX-b99bcc9306:PST.2MPL>PST.1SG	train
LX-b99bcc9306:PST.2MPL>PST.3FSG	train
LX-b99bcc9306:PST.2MPL>PST.3MSG	train
LX-b99bcc9306:PST.2MPL>PST.3PL	train
LX-b99bcc9306:PST.3FSG>PST.1PL	train
LX-b99bcc9306:PST.3FSG>PST.1SG	train
LX-b99bcc9306:PST.3FSG>PST.2MPL	train
LX-b99bcc9306:PST.3FSG>PST.3MSG	train
LX-b99bcc9306:PST.3FSG>PST.3PL	train
LX-b99bcc9306:PST.3MSG>PST.1PL	train
LX-b99bcc9306:PST.3MSG>PST.1SG	train
LX-b99bcc9306:PST.3MSG>PST.2MPL	train
LX-b99bcc9306:PST.3MSG>PST.3FSG	train
LX-b99bcc9306:PST.3MSG>PST.3PL	train
LX-b99bcc9306:PST.3PL>PST.1PL	train
LX-b99bcc9306:PST.3PL>PST.1SG	train
LX-b99bcc9306:PST.3PL>PST.2MPL	train
LX-b99bcc9306:PST.3PL>PST.3FSG	train
LX-b99bcc9306:PST.3PL>PST.3MSG	train
LX-b9d8b05a05:PST.1PL>PST.2FPL	train
LX-b9d8b05a05:PST.1PL>PST.2FSG	train
LX-b9d8b05a05:PST.1PL>PST.2MSG	train
LX-b9d8b05a05:PST.1PL>PST.3MSG	train
LX-b9d8b05a05:PST.1PL>PST.3PL	train
LX-b9d8b05a05:PST.2FPL>PST.1PL	train
LX-b9d8b05a05:PST.2FPL>PST.2FSG	train
LX-b9d8b05a05:PST.2FPL>PST.2MSG	train
LX-b9d8b05a05:PST.2FPL>PST.3MSG	train
LX-b9d8b05a05:PST.2FPL>PST.3PL	train
LX-b9d8b05a05:PST.2FSG>PST.1PL	train
LX-b9d8b05a05:PST.2FSG>PST.2FPL	train
LX-b9d8b05a05:PST.2FSG>PST.2MSG	train
LX-b9d8b05a05:PST.2FSG>PST.3MSG	train
LX-b9d8b05a05:PST.2FSG>PST.3PL	train
LX-b9d8b05a05:PST.2MSG>PST.1PL	train
LX-b9d8b05a05:PST.2MSG>PST.2FPL	train
LX-b9d8b05a05:PST.2MSG>PST.2FSG	train
LX-b9d8b05a05:PST.2MSG>PST.3MSG	train
LX-b9d8b05a05:PST.2MSG>PST.3PL	train
LX-b9d8b05a05:PST.3MSG>PST.1PL	train
LX-b9d8b05a05:PST.3MSG>PST.2FPL	train
LX-b9d8b05a05:PST.3MSG>PST.2FSG	train
LX-b9d8b05a05:PST.3MSG>PST.2MSG	train
LX-b9d8b05a05:PST.3MSG>PST.3PL	train
LX-b9d8b05a05:PST.3PL>PST.1PL	train
LX-b9d8b05a05:PST.3PL>PST.2FPL	train
LX-b9d8b05a05:PST.3PL>PST.2FSG	train
LX-b9d8b05a05:PST.3PL>PST.2MSG	train
LX-b9d8b05a05:PST.3PL>PST.3MSG	train
LX-ba17312739:PST.1PL>PST.1SG	train
LX-ba17312739:PST.1PL>PST.2FSG	train
LX-ba17312739:PST.1PL>PST.2MPL	train
LX-ba17312739:PST.1PL>PST.2MSG	train
LX-ba17312739:PST.1PL>PST.3MSG	train
LX-ba17312739:PST.1SG>PST.1PL	train
LX-ba17312739:PST.1SG>PST.2FSG	train
LX-ba17312739:PST.1SG>PST.2MPL	train
LX-ba17312739:PST.1SG>PST.2MSG	train
LX-ba17312739:PST.1SG>PST.3MSG	train
