pair_id	partition
LX-4f44e4fd0c:PST.3MSG>PST.3FSG	train
LX-4f44e4fd0c:PST.3MSG>PST.3PL	train
LX-4f4b2885d6:PST.3MSG>PST.2FPL	train
LX-4f4b2885d6:PST.3MSG>PST.2MPL	train
LX-4f4b2885d6:PST.3MSG>PST.2MSG	train
LX-4f4b2885d6:PST.3MSG>PST.3FSG	train
LX-4f4b2885d6:PST.3MSG>PST.3PL	train
LX-4fd145b50b:PST.3MSG>PST.1SG	train
LX-4fd145b50b:PST.3MSG>PST.2FSG	train
LX-4fd145b50b:PST.3MSG>PST.2MPL	train
LX-4fd145b50b:PST.3MSG>PST.3FSG	train
LX-4fd145b50b:PST.3MSG>PST.3PL	train
LX-5066ee6f47:PST.3MSG>PST.1PL	train
LX-5066ee6f47:PST.3MSG>PST.2FPL	train
LX-5066ee6f47:PST.3MSG>PST.2MPL	train
LX-5066ee6f47:PST.3MSG>PST.2MSG	train
LX-5066ee6f47:PST.3MSG>PST.3FSG	train
LX-50f7529e25:PST.3MSG>PST.1PL	train
LX-50f7529e25:PST.3MSG>PST.1SG	train
LX-50f7529e25:PST.3MSG>PST.2MPL	train
LX-50f7529e25:PST.3MSG>PST.2MSG	train
LX-50f7529e25:PST.3MSG>PST.3PL	train
LX-5131dbb21d:PST.3MSG>PST.1SG	train
LX-5131dbb21d:PST.3MSG>PST.2MPL	train
LX-5131dbb21d:PST.3MSG>PST.2MSG	train
LX-5131dbb21d:PST.3MSG>PST.3FSG	train
LX-5131dbb21d:PST.3MSG>PST.3PL	train
LX-51e5f73ea3:PST.3MSG>PST.2FPL	train
LX-51e5f73ea3:PST.3MSG>PST.2FSG	train
LX-51e5f73ea3:PST.3MSG>PST.2MPL	train
LX-51e5f73ea3:PST.3MSG>PST.3FSG	train
LX-51e5f73ea3:PST.3MSG>PST.3PL	train
LX-5216072da6:PST.3MSG>PST.1PL	train
LX-5216072da6:PST.3MSG>PST.2MPL	train
LX-5216072da6:PST.3MSG>PST.2MSG	train
LX-5216072da6:PST.3MSG>PST.3FSG	train
LX-5216072da6:PST.3MSG>PST.3PL	train
LX-52b035f5e4:PST.3MSG>PST.1SG	train
LX-52b035f5e4:PST.3MSG>PST.2FSG	train
LX-52b035f5e4:PST.3MSG>PST.2MPL	train
LX-52b035f5e4:PST.3MSG>PST.2MSG	train
LX-52b035f5e4:PST.3MSG>PST.3FSG	train
LX-5332a810c0:PST.3MSG>PST.1PL	train
LX-5332a810c0:PST.3MSG>PST.1SG	train
LX-5332a810c0:PST.3MSG>PST.2FSG	train
LX-5332a810c0:PST.3MSG>PST.2MPL	train
LX-5332a810c0:PST.3MSG>PST.2MSG	train
LX-549458f290:PST.3MSG>PST.1SG	train
LX-549458f290:PST.3MSG>PST.2FPL	train
LX-549458f290:PST.3MSG>PST.2MPL	train
LX-549458f290:PST.3MSG>PST.3FSG	train
LX-549458f290:PST.3MSG>PST.3PL	train
LX-54e68779c6:PST.3MSG>PST.1PL	train
LX-54e68779c6:PST.3MSG>PST.2FSG	train
LX-54e68779c6:PST.3MSG>PST.2MSG	train
LX-54e68779c6:PST.3MSG>PST.3FSG	train
LX-54e68779c6:PST.3MSG>PST.3PL	train
LX-55334cadd8:PST.3MSG>PST.1PL	train
LX-55334cadd8:PST.3MSG>PST.2FPL	train
LX-55334cadd8:PST.3MSG>PST.2FSG	train
LX-55334cadd8:PST.3MSG>PST.2MSG	train
LX-55334cadd8:PST.3MSG>PST.3PL	train
LX-5547676956:PST.3MSG>PST.1PL	train
LX-5547676956:PST.3MSG>PST.1SG	train
LX-5547676956:PST.3MSG>PST.2MPL	train
LX-5547676956:PST.3MSG>PST.3FSG	train
LX-5547676956:PST.3MSG>PST.3PL	train
LX-559749a19d:PST.3MSG>PST.1PL	train
LX-559749a19d:PST.3MSG>PST.1SG	train
LX-559749a19d:PST.3MSG>PST.2FPL	train
LX-559749a19d:PST.3MSG>PST.2MPL	train
LX-559749a19d:PST.3MSG>PST.3PL	train
LX-55fca0f10e:PST.3MSG>PST.1PL	train
LX-55fca0f10e:PST.3MSG>PST.2FSG	train
LX-55fca0f10e:PST.3MSG>PST.2MSG	train
LX-55fca0f10e:PST.3MSG>PST.3FSG	train
LX-55fca0f10e:PST.3MSG>PST.3PL	train
LX-56094e9f5f:PST.3MSG>PST.1PL	train
LX-56094e9f5f:PST.3MSG>PST.2FPL	train
LX-56094e9f5f:PST.3MSG>PST.2MPL	train
LX-56094e9f5f:PST.3MSG>PST.2MSG	train
LX-56094e9f5f:PST.3MSG>PST.3FSG	train
LX-5769f7912b:PST.3MSG>PST.1SG	train
LX-5769f7912b:PST.3MSG>PST.2FPL	train
LX-5769f7912b:PST.3MSG>PST.2FSG	train
LX-5769f7912b:PST.3MSG>PST.2MSG	train
LX-5769f7912b:PST.3MSG>PST.3PL	train
LX-5796699888:PST.3MSG>PST.1PL	train
LX-5796699888:PST.3MSG>PST.1SG	train
LX-5796699888:PST.3MSG>PST.2MPL	train
LX-5796699888:PST.3MSG>PST.2MSG	train
LX-5796699888:PST.3MSG>PST.3PL	train
LX-57bb45b232:PST.3MSG>PST.1PL	train
LX-57bb45b232:PST.3MSG>PST.1SG	train
LX-57bb45b232:PST.3MSG>PST.2FPL	train
LX-57bb45b232:PST.3MSG>PST.2MPL	train
LX-57bb45b232:PST.3MSG>PST.2MSG	train
LX-57d102f7a1:PST.3MSG>PST.1PL	train
LX-57d102f7a1:PST.3MSG>PST.1SG	train
LX-57d102f7a1:PST.3MSG>PST.2FSG	train
LX-57d102f7a1:PST.3MSG>PST.2MSG	train
LX-57d102f7a1:PST.3MSG>PST.3FSG	train
LX-580a14db7b:PST.3MSG>PST.1PL	train
LX-580a14db7b:PST.3MSG>PST.1SG	train
LX-580a14db7b:PST.3MSG>PST.2FPL	train
LX-580a14db7b:PST.3MSG>PST.2FSG	train
LX-580a14db7b:PST.3MSG>PST.3FSG	train
LX-58393261d6:PST.3MSG>PST.1SG	train
LX-58393261d6:PST.3MSG>PST.2FPL	train
LX-58393261d6:PST.3MSG>PST.2MSG	train
LX-58393261d6:PST.3MSG>PST.3FSG	train
LX-58393261d6:PST.3MSG>PST.3PL	train
LX-588d3f6399:PST.3MSG>PST.1SG	train
LX-588d3f6399:PST.3MSG>PST.2FPL	train
LX-588d3f6399:PST.3MSG>PST.2FSG	train
LX-588d3f6399:PST.3MSG>PST.2MSG	train
LX-588d3f6399:PST.3MSG>PST.3FSG	train
LX-58d1c93420:PST.3MSG>PST.1SG	train
LX-58d1c93420:PST.3MSG>PST.2FPL	train
LX-58d1c93420:PST.3MSG>PST.2FSG	train
LX-58d1c93420:PST.3MSG>PST.2MPL	train
LX-58d1c93420:PST.3MSG>PST.3FSG	train
LX-58e6bb7696:PST.3MSG>PST.1PL	train
LX-58e6bb7696:PST.3MSG>PST.2FPL	train
LX-58e6bb7696:PST.3MSG>PST.2FSG	train
LX-58e6bb7696:PST.3MSG>PST.2MSG	train
LX-58e6bb7696:PST.3MSG>PST.3PL	train
LX-5911285775:PST.3MSG>PST.1SG	train
LX-5911285775:PST.3MSG>PST.2FPL	train
LX-5911285775:PST.3MSG>PST.2MPL	train
LX-5911285775:PST.3MSG>PST.3FSG	train
LX-5911285775:PST.3MSG>PST.3PL	train
LX-5969287c64:PST.3MSG>PST.1SG	train
LX-5969287c64:PST.3MSG>PST.2FPL	train
LX-5969287c64:PST.3MSG>PST.2FSG	train
LX-5969287c64:PST.3MSG>PST.2MSG	train
LX-5969287c64:PST.3MSG>PST.3PL	train
LX-598169fddb:PST.3MSG>PST.1PL	train
LX-598169fddb:PST.3MSG>PST.1SG	train
LX-598169fddb:PST.3MSG>PST.2FSG	train
LX-598169fddb:PST.3MSG>PST.2MSG	train
LX-598169fddb:PST.3MSG>PST.3FSG	train
LX-59eebdc538:PST.3MSG>PST.2FPL	train
LX-59eebdc538:PST.3MSG>PST.2FSG	train
LX-59eebdc538:PST.3MSG>PST.2MSG	train
LX-59eebdc538:PST.3MSG>PST.3FSG	train
LX-59eebdc538:PST.3MSG>PST.3PL	train
LX-5a23bf0684:PST.3MSG>PST.1PL	train
LX-5a23bf0684:PST.3MSG>PST.1SG	train
LX-5a23bf0684:PST.3MSG>PST.2FSG	train
LX-5a23bf0684:PST.3MSG>PST.2MPL	train
LX-5a23bf0684:PST.3MSG>PST.3FSG	train
LX-5a46a5b300:PST.3MSG>PST.1PL	train
LX-5a46a5b300:PST.3MSG>PST.2FSG	train
LX-5a46a5b300:PST.3MSG>PST.2MPL	train
LX-5a46a5b300:PST.3MSG>PST.3FSG	train
LX-5a46a5b300:PST.3MSG>PST.3PL	train
LX-5a82cc12e2:PST.3MSG>PST.1PL	train
LX-5a82cc12e2:PST.3MSG>PST.1SG	train
LX-5a82cc12e2:PST.3MSG>PST.2FPL	train
LX-5a82cc12e2:PST.3MSG>PST.3FSG	train
LX-5a82cc12e2:PST.3MSG>PST.3PL	train
LX-5a85c74caf:PST.3MSG>PST.1PL	train
LX-5a85c74caf:PST.3MSG>PST.2FPL	train
LX-5a85c74caf:PST.3MSG>PST.2MPL	train
LX-5a85c74caf:PST.3MSG>PST.2MSG	train
LX-5a85c74caf:PST.3MSG>PST.3FSG	train
LX-5a876c8f8f:PST.3MSG>PST.1PL	train
LX-5a876c8f8f:PST.3MSG>PST.1SG	train
LX-5a876c8f8f:PST.3MSG>PST.2FPL	train
LX-5a876c8f8f:PST.3MSG>PST.2FSG	train
LX-5a876c8f8f:PST.3MSG>PST.2MSG	train
LX-5b11334936:PST.3MSG>PST.1SG	train
LX-5b11334936:PST.3MSG>PST.2FSG	train
LX-5b11334936:PST.3MSG>PST.2MSG	train
LX-5b11334936:PST.3MSG>PST.3FSG	train
LX-5b11334936:PST.3MSG>PST.3PL	train
LX-5b1273359d:PST.3MSG>PST.1PL	train
LX-5b1273359d:PST.3MSG>PST.1SG	train
LX-5b1273359d:PST.3MSG>PST.2FPL	train
LX-5b1273359d:PST.3MSG>PST.2MPL	train
LX-5b1273359d:PST.3MSG>PST.2MSG	train
LX-5b7cb7882d:PST.3MSG>PST.1PL	train
LX-5b7cb7882d:PST.3MSG>PST.2MPL	train
LX-5b7cb7882d:PST.3MSG>PST.2MSG	train
LX-5b7cb7882d:PST.3MSG>PST.3FSG	train
LX-5b7cb7882d:PST.3MSG>PST.3PL	train
LX-5bafca005d:PST.3MSG>PST.1PL	train
LX-5bafca005d:PST.3MSG>PST.1SG	train
LX-5bafca005d:PST.3MSG>PST.2MPL	train
LX-5bafca005d:PST.3MSG>PST.2MSG	train
LX-5bafca005d:PST.3MSG>PST.3PL	train
LX-5c64623cf2:PST.3MSG>PST.2FPL	train
LX-5c64623cf2:PST.3MSG>PST.2FSG	train
LX-5c64623cf2:PST.3MSG>PST.2MPL	train
LX-5c64623cf2:PST.3MSG>PST.3FSG	train
LX-5c64623cf2:PST.3MSG>PST.3PL	train
LX-5cf9adf740:PST.3MSG>PST.1PL	train
LX-5cf9adf740:PST.3MSG>PST.2FPL	train
LX-5cf9adf740:PST.3MSG>PST.2MPL	train
LX-5cf9adf740:PST.3MSG>PST.3FSG	train
LX-5cf9adf740:PST.3MSG>PST.3PL	train
LX-5d28d2a61e:PST.3MSG>PST.1PL	train
LX-5d28d2a61e:PST.3MSG>PST.2FSG	train
LX-5d28d2a61e:PST.3MSG>PST.2MSG	train
LX-5d28d2a61e:PST.3MSG>PST.3FSG	train
LX-5d28d2a61e:PST.3MSG>PST.3PL	train
LX-5dd48a81da:PST.3MSG>PST.1SG	train
LX-5dd48a81da:PST.3MSG>PST.2FPL	train
LX-5dd48a81da:PST.3MSG>PST.2MPL	train
LX-5dd48a81da:PST.3MSG>PST.2MSG	train
LX-5dd48a81da:PST.3MSG>PST.3FSG	train
LX-5ea2106684:PST.3MSG>PST.1PL	train
LX-5ea2106684:PST.3MSG>PST.1SG	train
LX-5ea2106684:PST.3MSG>PST.2FPL	train
LX-5ea2106684:PST.3MSG>PST.2MPL	train
LX-5ea2106684:PST.3MSG>PST.3PL	train
LX-5f3a36b9a2:PST.3MSG>PST.1PL	train
LX-5f3a36b9a2:PST.3MSG>PST.2MPL	train
LX-5f3a36b9a2:PST.3MSG>PST.2MSG	train
LX-5f3a36b9a2:PST.3MSG>PST.3FSG	train
LX-5f3a36b9a2:PST.3MSG>PST.3PL	train
LX-5f4ffeb810:PST.3MSG>PST.1PL	train
LX-5f4ffeb810:PST.3MSG>PST.1SG	train
LX-5f4ffeb810:PST.3MSG>PST.2FPL	train
LX-5f4ffeb810:PST.3MSG>PST.2MPL	train
LX-5f4ffeb810:PST.3MSG>PST.3PL	train
LX-5f5844711c:PST.3MSG>PST.1PL	train
LX-5f5844711c:PST.3MSG>PST.1SG	train
LX-5f5844711c:PST.3MSG>PST.2FPL	train
LX-5f5844711c:PST.3MSG>PST.2MSG	train
LX-5f5844711c:PST.3MSG>PST.3FSG	train
LX-5fbefe15ca:PST.3MSG>PST.1PL	train
LX-5fbefe15ca:PST.3MSG>PST.1SG	train
LX-5fbefe15ca:PST.3MSG>PST.2MPL	train
LX-5fbefe15ca:PST.3MSG>PST.3FSG	train
LX-5fbefe15ca:PST.3MSG>PST.3PL	train
LX-5fe4e85eb2:PST.3MSG>PST.2FPL	train
LX-5fe4e85eb2:PST.3MSG>PST.2MPL	train
LX-5fe4e85eb2:PST.3MSG>PST.2MSG	train
LX-5fe4e85eb2:PST.3MSG>PST.3FSG	train
LX-5fe4e85eb2:PST.3MSG>PST.3PL	train
LX-6006f30f19:PST.3MSG>PST.1PL	train
LX-6006f30f19:PST.3MSG>PST.1SG	train
LX-6006f30f19:PST.3MSG>PST.2MPL	train
LX-6006f30f19:PST.3MSG>PST.2MSG	train
LX-6006f30f19:PST.3MSG>PST.3FSG	train
LX-605a42ce47:PST.3MSG>PST.1SG	train
LX-605a42ce47:PST.3MSG>PST.2FPL	train
LX-605a42ce47:PST.3MSG>PST.2FSG	train
LX-605a42ce47:PST.3MSG>PST.2MSG	train
LX-605a42ce47:PST.3MSG>PST.3PL	train
LX-60815ced6b:PST.3MSG>PST.1PL	train
LX-60815ced6b:PST.3MSG>PST.2FPL	train
LX-60815ced6b:PST.3MSG>PST.2FSG	train
LX-60815ced6b:PST.3MSG>PST.2MSG	train
LX-60815ced6b:PST.3MSG>PST.3FSG	train
LX-60f0688ef8:PST.3MSG>PST.1PL	train
LX-60f0688ef8:PST.3MSG>PST.1SG	train
LX-60f0688ef8:PST.3MSG>PST.2FSG	train
LX-60f0688ef8:PST.3MSG>PST.2MSG	train
LX-60f0688ef8:PST.3MSG>PST.3PL	train
LX-614ce13de3:PST.3MSG>PST.1PL	train
LX-614ce13de3:PST.3MSG>PST.1SG	train
LX-614ce13de3:PST.3MSG>PST.2FPL	train
LX-614ce13de3:PST.3MSG>PST.2FSG	train
LX-614ce13de3:PST.3MSG>PST.3FSG	train
LX-614f488b75:PST.3MSG>PST.1PL	train
LX-614f488b75:PST.3MSG>PST.1SG	train
LX-614f488b75:PST.3MSG>PST.2FPL	train
LX-614f488b75:PST.3MSG>PST.2FSG	train
LX-614f488b75:PST.3MSG>PST.3FSG	train
LX-6165cd1c2a:PST.3MSG>PST.2FPL	train
LX-6165cd1c2a:PST.3MSG>PST.2FSG	train
LX-6165cd1c2a:PST.3MSG>PST.2MPL	train
LX-6165cd1c2a:PST.3MSG>PST.2MSG	train
LX-6165cd1c2a:PST.3MSG>PST.3PL	train
LX-616836a354:PST.3MSG>PST.1PL	train
LX-616836a354:PST.3MSG>PST.1SG	train
LX-616836a354:PST.3MSG>PST.2MPL	train
LX-616836a354:PST.3MSG>PST.2MSG	train
LX-616836a354:PST.3MSG>PST.3FSG	train
LX-618c338ae7:PST.3MSG>PST.1SG	train
LX-618c338ae7:PST.3MSG>PST.2FPL	train
LX-618c338ae7:PST.3MSG>PST.2MPL	train
LX-618c338ae7:PST.3MSG>PST.3FSG	train
LX-618c338ae7:PST.3MSG>PST.3PL	train
LX-6192a7a203:PST.3MSG>PST.1PL	train
LX-6192a7a203:PST.3MSG>PST.2FPL	train
LX-6192a7a203:PST.3MSG>PST.2FSG	train
LX-6192a7a203:PST.3MSG>PST.2MPL	train
LX-6192a7a203:PST.3MSG>PST.2MSG	train
LX-61a7d64f3c:PST.3MSG>PST.1SG	train
LX-61a7d64f3c:PST.3MSG>PST.2FPL	train
LX-61a7d64f3c:PST.3MSG>PST.2MSG	train
LX-61a7d64f3c:PST.3MSG>PST.3FSG	train
LX-61a7d64f3c:PST.3MSG>PST.3PL	train
LX-61da2d7d4b:PST.3MSG>PST.1PL	train
LX-61da2d7d4b:PST.3MSG>PST.1SG	train
LX-61da2d7d4b:PST.3MSG>PST.2FPL	train
LX-61da2d7d4b:PST.3MSG>PST.2MPL	train
LX-61da2d7d4b:PST.3MSG>PST.3PL	train
LX-61f287b1a3:PST.3MSG>PST.1PL	train
LX-61f287b1a3:PST.3MSG>PST.1SG	train
LX-61f287b1a3:PST.3MSG>PST.2FSG	train
LX-61f287b1a3:PST.3MSG>PST.2MSG	train
LX-61f287b1a3:PST.3MSG>PST.3PL	train
LX-6302ea5da3:PST.3MSG>PST.1PL	train
LX-6302ea5da3:PST.3MSG>PST.1SG	train
LX-6302ea5da3:PST.3MSG>PST.2FPL	train
LX-6302ea5da3:PST.3MSG>PST.2MPL	train
LX-6302ea5da3:PST.3MSG>PST.3FSG	train
LX-63942d7ff8:PST.3MSG>PST.1PL	train
LX-63942d7ff8:PST.3MSG>PST.1SG	train
LX-63942d7ff8:PST.3MSG>PST.2FPL	train
LX-63942d7ff8:PST.3MSG>PST.2FSG	train
LX-63942d7ff8:PST.3MSG>PST.3PL	train
LX-63ce11f077:PST.3MSG>PST.1PL	train
LX-63ce11f077:PST.3MSG>PST.1SG	train
LX-63ce11f077:PST.3MSG>PST.2FSG	train
LX-63ce11f077:PST.3MSG>PST.2MSG	train
LX-63ce11f077:PST.3MSG>PST.3PL	train
LX-63dde3ef4d:PST.3MSG>PST.1SG	train
LX-63dde3ef4d:PST.3MSG>PST.2FPL	train
LX-63dde3ef4d:PST.3MSG>PST.2FSG	train
LX-63dde3ef4d:PST.3MSG>PST.2MSG	train
LX-63dde3ef4d:PST.3MSG>PST.3PL	train
LX-63e03e9768:PST.3MSG>PST.1PL	train
LX-63e03e9768:PST.3MSG>PST.2FSG	train
LX-63e03e9768:PST.3MSG>PST.2MSG	train
LX-63e03e9768:PST.3MSG>PST.3FSG	train
LX-63e03e9768:PST.3MSG>PST.3PL	train
LX-63e472a7fb:PST.3MSG>PST.2FPL	train
LX-63e472a7fb:PST.3MSG>PST.2FSG	train
LX-63e472a7fb:PST.3MSG>PST.2MPL	train
LX-63e472a7fb:PST.3MSG>PST.2MSG	train
LX-63e472a7fb:PST.3MSG>PST.3FSG	train
LX-63fbaf3997:PST.3MSG>PST.1SG	train
LX-63fbaf3997:PST.3MSG>PST.2FPL	train
LX-63fbaf3997:PST.3MSG>PST.2MPL	train
LX-63fbaf3997:PST.3MSG>PST.2MSG	train
LX-63fbaf3997:PST.3MSG>PST.3FSG	train
LX-63fea149d4:PST.3MSG>PST.1SG	train
LX-63fea149d4:PST.3MSG>PST.2FPL	train
LX-63fea149d4:PST.3MSG>PST.2MPL	train
LX-63fea149d4:PST.3MSG>PST.3FSG	train
LX-63fea149d4:PST.3MSG>PST.3PL	train
LX-64be2b7b0e:PST.3MSG>PST.1PL	train
LX-64be2b7b0e:PST.3MSG>PST.1SG	train
LX-64be2b7b0e:PST.3MSG>PST.2FPL	train
LX-64be2b7b0e:PST.3MSG>PST.2MPL	train
LX-64be2b7b0e:PST.3MSG>PST.3PL	train
LX-64f0bf6e84:PST.3MSG>PST.1SG	train
LX-64f0bf6e84:PST.3MSG>PST.2FSG	train
LX-64f0bf6e84:PST.3MSG>PST.2MSG	train
LX-64f0bf6e84:PST.3MSG>PST.3FSG	train
LX-64f0bf6e84:PST.3MSG>PST.3PL	train
LX-64f2d1b9b5:PST.3MSG>PST.1PL	train
LX-64f2d1b9b5:PST.3MSG>PST.1SG	train
LX-64f2d1b9b5:PST.3MSG>PST.2FSG	train
LX-64f2d1b9b5:PST.3MSG>PST.2MPL	train
LX-64f2d1b9b5:PST.3MSG>PST.2MSG	train
LX-662bb44764:PST.3MSG>PST.1PL	train
LX-662bb44764:PST.3MSG>PST.1SG	train
LX-662bb44764:PST.3MSG>PST.2FSG	train
LX-662bb44764:PST.3MSG>PST.3FSG	train
LX-662bb44764:PST.3MSG>PST.3PL	train
LX-6703d1bf91:PST.3MSG>PST.2FPL	train
LX-6703d1bf91:PST.3MSG>PST.2MPL	train
LX-6703d1bf91:PST.3MSG>PST.2MSG	train
LX-6703d1bf91:PST.3MSG>PST.3FSG	train
LX-6703d1bf91:PST.3MSG>PST.3PL	train
LX-675c10f4a7:PST.3MSG>PST.1PL	train
LX-675c10f4a7:PST.3MSG>PST.1SG	train
LX-675c10f4a7:PST.3MSG>PST.2FSG	train
LX-675c10f4a7:PST.3MSG>PST.2MPL	train
LX-675c10f4a7:PST.3MSG>PST.2MSG	train
LX-6777e52d42:PST.3MSG>PST.1PL	train
LX-6777e52d42:PST.3MSG>PST.2MPL	train
LX-6777e52d42:PST.3MSG>PST.2MSG	train
LX-6777e52d42:PST.3MSG>PST.3FSG	train
LX-6777e52d42:PST.3MSG>PST.3PL	train
LX-67def93c2e:PST.3MSG>PST.1SG	train
LX-67def93c2e:PST.3MSG>PST.2FPL	train
LX-67def93c2e:PST.3MSG>PST.2FSG	train
LX-67def93c2e:PST.3MSG>PST.3FSG	train
LX-67def93c2e:PST.3MSG>PST.3PL	train
LX-67dfe7696c:PST.3MSG>PST.1SG	train
LX-67dfe7696c:PST.3MSG>PST.2FPL	train
LX-67dfe7696c:PST.3MSG>PST.2MPL	train
LX-67dfe7696c:PST.3MSG>PST.2MSG	train
LX-67dfe7696c:PST.3MSG>PST.3PL	train
LX-68486119bb:PST.3MSG>PST.1PL	train
LX-68486119bb:PST.3MSG>PST.1SG	train
LX-68486119bb:PST.3MSG>PST.2FPL	train
LX-68486119bb:PST.3MSG>PST.2FSG	train
LX-68486119bb:PST.3MSG>PST.2MPL	train
LX-685d8477f8:PST.3MSG>PST.1PL	train
LX-685d8477f8:PST.3MSG>PST.1SG	train
LX-685d8477f8:PST.3MSG>PST.2FPL	train
LX-685d8477f8:PST.3MSG>PST.3FSG	train
LX-685d8477f8:PST.3MSG>PST.3PL	train
LX-68707e7af8:PST.3MSG>PST.2FSG	train
LX-68707e7af8:PST.3MSG>PST.2MPL	train
LX-68707e7af8:PST.3MSG>PST.2MSG	train
LX-68707e7af8:PST.3MSG>PST.3FSG	train
LX-68707e7af8:PST.3MSG>PST.3PL	train
LX-6920078ed1:PST.3MSG>PST.2FSG	train
LX-6920078ed1:PST.3MSG>PST.2MPL	train
LX-6920078ed1:PST.3MSG>PST.2MSG	train
LX-6920078ed1:PST.3MSG>PST.3FSG	train
LX-6920078ed1:PST.3MSG>PST.3PL	train
LX-69c35ed59d:PST.3MSG>PST.1PL	train
LX-69c35ed59d:PST.3MSG>PST.1SG	train
LX-69c35ed59d:PST.3MSG>PST.2FSG	train
LX-69c35ed59d:PST.3MSG>PST.2MPL	train
LX-69c35ed59d:PST.3MSG>PST.3FSG	train
LX-6a29cabe35:PST.3MSG>PST.1SG	train
LX-6a29cabe35:PST.3MSG>PST.2FPL	train
LX-6a29cabe35:PST.3MSG>PST.2MPL	train
LX-6a29cabe35:PST.3MSG>PST.2MSG	train
LX-6a29cabe35:PST.3MSG>PST.3FSG	train
LX-6a7f3978c3:PST.3MSG>PST.1PL	train
LX-6a7f3978c3:PST.3MSG>PST.1SG	train
LX-6a7f3978c3:PST.3MSG>PST.2FPL	train
LX-6a7f3978c3:PST.3MSG>PST.2MSG	train
LX-6a7f3978c3:PST.3MSG>PST.3FSG	train
LX-6a99ad64fb:PST.3MSG>PST.1SG	train
LX-6a99ad64fb:PST.3MSG>PST.2FPL	train
LX-6a99ad64fb:PST.3MSG>PST.2FSG	train
LX-6a99ad64fb:PST.3MSG>PST.2MSG	train
LX-6a99ad64fb:PST.3MSG>PST.3PL	train
LX-6b0d107388:PST.3MSG>PST.1PL	train
LX-6b0d107388:PST.3MSG>PST.1SG	train
LX-6b0d107388:PST.3MSG>PST.2FSG	train
LX-6b0d107388:PST.3MSG>PST.2MSG	train
LX-6b0d107388:PST.3MSG>PST.3PL	train
LX-6b26f6ae8c:PST.3MSG>PST.1PL	train
LX-6b26f6ae8c:PST.3MSG>PST.2FSG	train
LX-6b26f6ae8c:PST.3MSG>PST.2MPL	train
LX-6b26f6ae8c:PST.3MSG>PST.2MSG	train
LX-6b26f6ae8c:PST.3MSG>PST.3PL	train
LX-6b83b9c2bd:PST.3MSG>PST.1SG	train
LX-6b83b9c2bd:PST.3MSG>PST.2FPL	train
LX-6b83b9c2bd:PST.3MSG>PST.2FSG	train
LX-6b83b9c2bd:PST.3MSG>PST.3FSG	train
LX-6b83b9c2bd:PST.3MSG>PST.3PL	train
LX-6b869159a4:PST.3MSG>PST.1PL	train
LX-6b869159a4:PST.3MSG>PST.2FPL	train
LX-6b869159a4:PST.3MSG>PST.2FSG	train
LX-6b869159a4:PST.3MSG>PST.2MSG	train
LX-6b869159a4:PST.3MSG>PST.3FSG	train
LX-6b94440c9f:PST.3MSG>PST.1SG	train
LX-6b94440c9f:PST.3MSG>PST.2MPL	train
LX-6b94440c9f:PST.3MSG>PST.2MSG	train
LX-6b94440c9f:PST.3MSG>PST.3FSG	train
LX-6b94440c9f:PST.3MSG>PST.3PL	train
LX-6bdcd8bb1b:PST.3MSG>PST.1PL	train
LX-6bdcd8bb1b:PST.3MSG>PST.2FPL	train
LX-6bdcd8bb1b:PST.3MSG>PST.2FSG	train
LX-6bdcd8bb1b:PST.3MSG>PST.2MSG	train
LX-6bdcd8bb1b:PST.3MSG>PST.3FSG	train
LX-6c1729499c:PST.3MSG>PST.1PL	train
LX-6c1729499c:PST.3MSG>PST.1SG	train
LX-6c1729499c:PST.3MSG>PST.2FPL	train
LX-6c1729499c:PST.3MSG>PST.2MSG	train
LX-6c1729499c:PST.3MSG>PST.3FSG	train
LX-6caaa1a224:PST.3MSG>PST.1PL	train
LX-6caaa1a224:PST.3MSG>PST.1SG	train
LX-6caaa1a224:PST.3MSG>PST.2FPL	train
LX-6caaa1a224:PST.3MSG>PST.2FSG	train
LX-6caaa1a224:PST.3MSG>PST.2MPL	train
LX-6ce95ca814:PST.3MSG>PST.1PL	train
LX-6ce95ca814:PST.3MSG>PST.1SG	train
LX-6ce95ca814:PST.3MSG>PST.2FPL	train
LX-6ce95ca814:PST.3MSG>PST.2MPL	train
LX-6ce95ca814:PST.3MSG>PST.2MSG	train
LX-6d31183415:PST.3MSG>PST.2FPL	train
LX-6d31183415:PST.3MSG>PST.2FSG	train
LX-6d31183415:PST.3MSG>PST.2MPL	train
LX-6d31183415:PST.3MSG>PST.2MSG	train
LX-6d31183415:PST.3MSG>PST.3FSG	train
LX-6d4848df9d:PST.3MSG>PST.1PL	train
LX-6d4848df9d:PST.3MSG>PST.1SG	train
LX-6d4848df9d:PST.3MSG>PST.2FPL	train
LX-6d4848df9d:PST.3MSG>PST.2MPL	train
LX-6d4848df9d:PST.3MSG>PST.3FSG	train
LX-6d49275d16:PST.3MSG>PST.1PL	train
LX-6d49275d16:PST.3MSG>PST.2FPL	train
LX-6d49275d16:PST.3MSG>PST.2FSG	train
LX-6d49275d16:PST.3MSG>PST.2MSG	train
LX-6d49275d16:PST.3MSG>PST.3PL	train
LX-6d612f84c0:PST.3MSG>PST.1PL	train
LX-6d612f84c0:PST.3MSG>PST.1SG	train
LX-6d612f84c0:PST.3MSG>PST.2FPL	train
